//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=240       
StartTime=2021/09/02 08:51:05
EndTime=2021/09/02 08:51:28
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,08:51:08,-0.4979,28.318,21.425,36.427,33948.478,1012.121,12.123,0.54,0.54,1.05,84.63,5.831,7.50,
2021/09/02,08:51:08,-0.5176,28.319,21.426,36.430,33950.742,1012.122,12.124,0.54,0.54,1.02,84.49,5.820,7.51,
2021/09/02,08:51:08,-0.5176,28.324,21.423,36.429,33946.496,1012.118,12.120,0.54,0.54,1.02,84.31,5.808,7.50,
2021/09/02,08:51:08,-0.4979,28.345,21.412,36.427,33929.574,1012.103,12.106,0.54,0.54,1.04,84.08,5.793,7.51,
2021/09/02,08:51:08,-0.4979,28.351,21.411,36.428,33927.347,1012.101,12.103,0.55,0.55,1.11,83.89,5.779,7.51,
2021/09/02,08:51:09,-0.5176,28.342,21.416,36.430,33935.623,1012.107,12.110,0.55,0.55,1.12,83.65,5.762,7.53,
2021/09/02,08:51:09,-0.5372,28.335,21.410,36.416,33926.930,1012.105,12.107,0.55,0.55,1.04,83.29,5.737,7.51,
2021/09/02,08:51:09,-0.5176,28.331,21.413,36.419,33931.612,1012.108,12.111,0.56,0.56,1.00,83.00,5.717,7.51,
2021/09/02,08:51:09,-0.5176,28.331,21.413,36.418,33931.780,1012.108,12.111,0.56,0.56,0.95,82.76,5.701,7.51,
2021/09/02,08:51:09,-0.5372,28.329,21.416,36.421,33935.490,1012.111,12.113,0.54,0.54,0.95,82.50,5.683,7.52,
2021/09/02,08:51:09,-0.5372,28.325,21.420,36.425,33942.335,1012.116,12.118,0.54,0.54,0.92,82.13,5.657,7.51,
2021/09/02,08:51:09,-0.5176,28.332,21.418,36.427,33939.102,1012.112,12.114,0.56,0.56,0.91,81.89,5.641,7.52,
2021/09/02,08:51:09,-0.5176,28.342,21.413,36.426,33930.742,1012.105,12.107,0.55,0.55,0.90,81.65,5.625,7.52,
2021/09/02,08:51:09,-0.5176,28.344,21.414,36.429,33932.691,1012.105,12.108,0.53,0.53,0.90,81.44,5.611,7.52,
2021/09/02,08:51:09,-0.5176,28.343,21.422,36.439,33942.842,1012.111,12.113,0.53,0.53,0.92,81.23,5.595,7.53,
2021/09/02,08:51:10,-0.5372,28.344,21.424,36.444,33946.449,1012.112,12.115,0.54,0.54,0.90,81.03,5.580,7.52,
2021/09/02,08:51:10,-0.5176,28.358,21.413,36.436,33929.190,1012.099,12.102,0.54,0.54,0.88,80.85,5.568,7.53,
2021/09/02,08:51:10,-0.5176,28.359,21.405,36.426,33919.010,1012.094,12.096,0.54,0.54,0.88,80.68,5.557,7.53,
2021/09/02,08:51:10,-0.5176,28.348,21.407,36.421,33922.115,1012.099,12.101,0.53,0.53,0.88,80.62,5.553,7.53,
2021/09/02,08:51:10,-0.5176,28.341,21.410,36.420,33926.651,1012.103,12.105,0.54,0.54,0.91,80.52,5.546,7.54,
2021/09/02,08:51:10,-0.5176,28.333,21.413,36.419,33930.949,1012.107,12.110,0.55,0.55,0.91,80.37,5.536,7.54,
2021/09/02,08:51:10,-0.5176,28.328,21.415,36.419,33934.104,1012.110,12.113,0.55,0.55,0.94,80.30,5.531,7.53,
2021/09/02,08:51:10,-0.5176,28.327,21.417,36.421,33937.070,1012.112,12.115,0.54,0.54,0.92,80.06,5.515,7.53,
2021/09/02,08:51:10,-0.5176,28.328,21.417,36.422,33937.210,1012.112,12.115,0.54,0.54,0.94,79.90,5.504,7.53,
2021/09/02,08:51:10,-0.5176,28.328,21.418,36.423,33938.629,1012.113,12.115,0.53,0.53,1.01,79.85,5.501,7.55,
2021/09/02,08:51:11,-0.5176,28.325,21.422,36.427,33944.085,1012.117,12.119,0.53,0.53,0.92,79.69,5.490,7.54,
2021/09/02,08:51:11,-0.5176,28.326,21.424,36.431,33946.950,1012.118,12.120,0.53,0.53,0.88,79.69,5.490,7.51,
2021/09/02,08:51:11,-0.5372,28.327,21.425,36.433,33948.270,1012.118,12.121,0.53,0.53,0.88,79.58,5.482,7.54,
2021/09/02,08:51:11,-0.5176,28.327,21.426,36.435,33950.182,1012.119,12.121,0.60,0.60,0.91,79.46,5.474,7.54,
2021/09/02,08:51:11,-0.4979,28.328,21.427,36.438,33951.891,1012.120,12.122,0.79,0.79,0.92,79.37,5.467,7.54,
2021/09/02,08:51:11,-0.5176,28.330,21.425,36.436,33948.288,1012.117,12.120,0.63,0.63,0.92,79.35,5.465,7.53,
2021/09/02,08:51:11,-0.4979,28.332,21.425,36.436,33948.004,1012.117,12.119,0.57,0.57,0.90,79.20,5.455,7.53,
2021/09/02,08:51:11,-0.5176,28.332,21.428,36.441,33952.430,1012.119,12.121,0.53,0.53,0.91,79.13,5.449,7.54,
2021/09/02,08:51:11,-0.5176,28.337,21.429,36.446,33953.277,1012.118,12.120,0.54,0.54,0.94,79.06,5.445,7.54,
2021/09/02,08:51:11,-0.5176,28.357,21.418,36.444,33936.943,1012.104,12.106,0.52,0.52,0.95,79.04,5.444,7.53,
2021/09/02,08:51:12,-0.5176,28.360,21.414,36.439,33930.800,1012.100,12.102,0.51,0.51,0.95,78.96,5.437,7.53,
2021/09/02,08:51:12,-0.5176,28.349,21.421,36.442,33941.936,1012.109,12.111,0.51,0.51,0.95,78.85,5.427,7.53,
2021/09/02,08:51:12,-0.4979,28.336,21.426,36.441,33949.561,1012.116,12.119,0.51,0.51,0.91,78.77,5.421,7.54,
2021/09/02,08:51:12,-0.5176,28.330,21.431,36.444,33956.444,1012.122,12.124,0.52,0.52,0.90,78.74,5.420,7.53,
2021/09/02,08:51:12,-0.5176,28.328,21.430,36.441,33955.219,1012.122,12.124,0.52,0.52,0.91,78.72,5.420,7.54,
2021/09/02,08:51:12,-0.5176,28.323,21.425,36.431,33949.202,1012.120,12.122,0.53,0.53,0.94,78.60,5.412,7.54,
2021/09/02,08:51:12,-0.5176,28.317,21.430,36.434,33955.840,1012.125,12.127,0.55,0.55,0.94,78.64,5.415,7.53,
2021/09/02,08:51:12,-0.5176,28.314,21.435,36.440,33963.832,1012.130,12.132,0.54,0.54,0.92,78.58,5.411,7.54,
2021/09/02,08:51:12,-0.4979,28.314,21.439,36.446,33969.166,1012.133,12.135,0.54,0.54,0.88,78.56,5.410,7.54,
2021/09/02,08:51:12,-0.4979,28.312,21.442,36.449,33973.381,1012.136,12.138,0.51,0.51,0.90,78.59,5.412,7.54,
2021/09/02,08:51:13,-0.5176,28.315,21.441,36.450,33972.769,1012.134,12.137,0.51,0.51,0.91,78.58,5.412,7.53,
2021/09/02,08:51:13,-0.4979,28.330,21.436,36.453,33964.402,1012.126,12.128,0.52,0.52,1.01,78.46,5.403,7.53,
2021/09/02,08:51:13,-0.5176,28.343,21.430,36.452,33954.860,1012.117,12.119,0.51,0.51,0.94,78.53,5.408,7.53,
2021/09/02,08:51:13,-0.5176,28.342,21.426,36.445,33949.033,1012.114,12.117,0.51,0.51,0.97,78.55,5.409,7.54,
2021/09/02,08:51:13,-0.5176,28.346,21.413,36.428,33930.262,1012.103,12.106,0.51,0.51,0.90,78.54,5.409,7.54,
2021/09/02,08:51:13,-0.5176,28.357,21.391,36.402,33898.603,1012.084,12.086,0.51,0.51,0.88,78.52,5.408,7.54,
2021/09/02,08:51:13,-0.5176,28.362,21.389,36.402,33894.814,1012.080,12.083,0.51,0.51,0.84,78.49,5.406,7.55,
2021/09/02,08:51:13,-0.5176,28.353,21.396,36.407,33905.656,1012.089,12.091,0.52,0.52,0.84,78.43,5.402,7.54,
2021/09/02,08:51:13,-0.5176,28.352,21.393,36.402,33901.621,1012.087,12.089,0.51,0.51,0.85,78.47,5.404,7.54,
2021/09/02,08:51:13,-0.5176,28.349,21.397,36.405,33907.178,1012.091,12.093,0.50,0.50,0.87,78.37,5.397,7.54,
2021/09/02,08:51:14,-0.5176,28.348,21.399,36.408,33909.835,1012.092,12.094,0.51,0.51,0.85,78.40,5.399,7.55,
2021/09/02,08:51:14,-0.5176,28.348,21.400,36.410,33912.360,1012.094,12.096,0.51,0.51,0.88,78.37,5.397,7.53,
2021/09/02,08:51:14,-0.4979,28.342,21.403,36.409,33915.875,1012.097,12.099,0.51,0.51,0.87,78.32,5.393,7.53,
2021/09/02,08:51:14,-0.5176,28.341,21.404,36.411,33917.686,1012.098,12.101,0.51,0.51,0.87,78.26,5.388,7.54,
2021/09/02,08:51:14,-0.5176,28.339,21.407,36.414,33922.274,1012.101,12.104,0.51,0.51,0.88,78.32,5.392,7.54,
2021/09/02,08:51:14,-0.5176,28.338,21.408,36.414,33923.442,1012.102,12.104,0.52,0.52,0.88,78.24,5.386,7.54,
2021/09/02,08:51:14,-0.5176,28.337,21.412,36.421,33929.917,1012.106,12.108,0.51,0.51,0.91,78.17,5.381,7.53,
2021/09/02,08:51:14,-0.5176,28.336,21.414,36.422,33932.018,1012.107,12.110,0.50,0.50,0.85,78.09,5.376,7.54,
2021/09/02,08:51:14,-0.5176,28.335,21.416,36.425,33935.581,1012.109,12.112,0.50,0.50,0.87,78.15,5.380,7.54,
2021/09/02,08:51:14,-0.5176,28.338,21.416,36.428,33935.763,1012.109,12.111,0.51,0.51,0.88,78.21,5.384,7.53,
2021/09/02,08:51:15,-0.4979,28.338,21.417,36.429,33936.881,1012.109,12.111,0.51,0.51,0.90,78.12,5.378,7.54,
2021/09/02,08:51:15,-0.5176,28.337,21.420,36.433,33940.905,1012.112,12.114,0.50,0.50,0.91,78.02,5.371,7.54,
2021/09/02,08:51:15,-0.4979,28.331,21.423,36.433,33945.143,1012.115,12.118,0.50,0.50,0.97,78.01,5.370,7.54,
2021/09/02,08:51:15,-0.5176,28.331,21.424,36.436,33947.701,1012.117,12.119,0.50,0.50,1.00,78.01,5.369,7.54,
2021/09/02,08:51:15,-0.4979,28.334,21.424,36.436,33946.582,1012.115,12.118,0.49,0.49,0.92,77.96,5.366,7.54,
2021/09/02,08:51:15,-0.4979,28.333,21.424,36.436,33946.825,1012.116,12.118,0.49,0.49,0.88,77.96,5.366,7.53,
2021/09/02,08:51:15,-0.4979,28.332,21.425,36.438,33949.100,1012.117,12.119,0.49,0.49,0.87,77.89,5.361,7.53,
2021/09/02,08:51:15,-0.4979,28.331,21.428,36.440,33952.620,1012.120,12.122,0.48,0.48,0.87,77.94,5.365,7.54,
2021/09/02,08:51:15,-0.5176,28.332,21.428,36.441,33952.476,1012.119,12.121,0.49,0.49,0.87,77.89,5.361,7.54,
2021/09/02,08:51:15,-0.4979,28.334,21.427,36.441,33951.007,1012.118,12.120,0.49,0.49,0.88,77.85,5.359,7.54,
2021/09/02,08:51:16,-0.5176,28.335,21.427,36.442,33950.574,1012.117,12.119,0.50,0.50,0.88,77.85,5.360,7.54,
2021/09/02,08:51:16,-0.5176,28.336,21.428,36.443,33952.037,1012.118,12.120,0.51,0.51,0.85,77.75,5.353,7.54,
2021/09/02,08:51:16,-0.5176,28.342,21.426,36.446,33949.884,1012.115,12.117,0.51,0.51,0.85,77.80,5.356,7.55,
2021/09/02,08:51:16,-0.5176,28.346,21.424,36.445,33946.369,1012.112,12.114,0.50,0.50,0.85,77.74,5.353,7.52,
2021/09/02,08:51:16,-0.4979,28.345,21.426,36.448,33949.864,1012.114,12.116,0.51,0.51,0.88,77.72,5.352,7.54,
2021/09/02,08:51:16,-0.5176,28.345,21.427,36.450,33951.096,1012.115,12.117,0.51,0.51,0.90,77.78,5.356,7.54,
2021/09/02,08:51:16,-0.4979,28.348,21.424,36.447,33946.200,1012.111,12.113,0.50,0.50,0.90,77.76,5.354,7.54,
2021/09/02,08:51:16,-0.5176,28.346,21.425,36.447,33947.823,1012.112,12.115,0.49,0.49,0.88,77.66,5.348,7.53,
2021/09/02,08:51:16,-0.5176,28.342,21.429,36.450,33953.753,1012.117,12.119,0.49,0.49,0.88,77.60,5.343,7.53,
2021/09/02,08:51:16,-0.5176,28.339,21.432,36.452,33957.890,1012.120,12.122,0.48,0.48,0.88,77.67,5.347,7.53,
2021/09/02,08:51:17,-0.4979,28.338,21.432,36.452,33958.279,1012.120,12.123,0.50,0.50,0.90,77.65,5.345,7.51,
2021/09/02,08:51:17,-0.5176,28.339,21.432,36.453,33958.406,1012.120,12.122,0.49,0.49,0.94,77.67,5.347,7.54,
2021/09/02,08:51:17,-0.4979,28.341,21.433,36.455,33959.015,1012.120,12.122,0.49,0.49,0.95,77.61,5.342,7.55,
2021/09/02,08:51:17,-0.5176,28.340,21.434,36.457,33961.335,1012.121,12.124,0.50,0.50,0.90,77.52,5.336,7.55,
2021/09/02,08:51:17,-0.4979,28.337,21.436,36.458,33964.606,1012.124,12.126,0.49,0.49,0.88,77.54,5.337,7.55,
2021/09/02,08:51:17,-0.4979,28.334,21.440,36.462,33969.925,1012.128,12.130,0.50,0.50,0.88,77.52,5.336,7.55,
2021/09/02,08:51:17,-0.4979,28.334,21.441,36.462,33970.566,1012.128,12.130,0.50,0.50,0.87,77.52,5.336,7.54,
2021/09/02,08:51:17,-0.4979,28.339,21.440,36.465,33969.660,1012.126,12.128,0.50,0.50,0.88,77.49,5.334,7.54,
2021/09/02,08:51:17,-0.5176,28.346,21.436,36.464,33963.555,1012.121,12.123,0.51,0.51,0.88,77.41,5.329,7.54,
2021/09/02,08:51:17,-0.4979,28.348,21.436,36.465,33963.818,1012.120,12.123,0.51,0.51,0.88,77.46,5.333,7.54,
2021/09/02,08:51:18,-0.4979,28.347,21.438,36.467,33965.889,1012.122,12.124,0.52,0.52,0.88,77.51,5.337,7.53,
2021/09/02,08:51:18,-0.4979,28.345,21.439,36.467,33967.187,1012.123,12.125,0.52,0.52,0.88,77.47,5.334,7.54,
2021/09/02,08:51:18,-0.4979,28.344,21.437,36.464,33965.595,1012.123,12.125,0.50,0.50,0.88,77.44,5.332,7.54,
2021/09/02,08:51:18,-0.4979,28.345,21.436,36.462,33963.085,1012.121,12.123,0.49,0.49,0.90,77.41,5.329,7.54,
2021/09/02,08:51:18,-0.5176,28.348,21.434,36.462,33960.318,1012.118,12.121,0.52,0.52,0.90,77.43,5.331,7.54,
2021/09/02,08:51:18,-0.4979,28.352,21.434,36.464,33959.630,1012.117,12.119,0.51,0.51,0.88,77.42,5.330,7.54,
2021/09/02,08:51:18,-0.5176,28.355,21.432,36.464,33957.574,1012.115,12.117,0.50,0.50,0.88,77.44,5.332,7.54,
2021/09/02,08:51:18,-0.4979,28.356,21.432,36.464,33957.044,1012.115,12.117,0.50,0.50,0.90,77.33,5.323,7.54,
2021/09/02,08:51:18,-0.4979,28.356,21.432,36.464,33957.252,1012.115,12.117,0.51,0.51,0.90,77.31,5.322,7.54,
2021/09/02,08:51:18,-0.4979,28.355,21.433,36.465,33958.729,1012.116,12.118,0.51,0.51,0.91,77.30,5.321,7.55,
2021/09/02,08:51:19,-0.4979,28.356,21.433,36.465,33958.343,1012.115,12.118,0.51,0.51,0.92,77.25,5.317,7.55,
2021/09/02,08:51:19,-0.4979,28.354,21.435,36.468,33962.050,1012.118,12.120,0.49,0.49,0.92,77.19,5.312,7.54,
2021/09/02,08:51:19,-0.4979,28.353,21.435,36.467,33961.692,1012.118,12.120,0.47,0.47,0.92,77.29,5.319,7.53,
2021/09/02,08:51:19,-0.5176,28.354,21.435,36.468,33962.273,1012.118,12.120,0.47,0.47,0.94,77.29,5.319,7.54,
2021/09/02,08:51:19,-0.4979,28.357,21.434,36.468,33959.468,1012.116,12.118,0.48,0.48,0.97,77.28,5.318,7.54,
2021/09/02,08:51:19,-0.4979,28.359,21.433,36.468,33958.918,1012.115,12.117,0.48,0.48,1.05,77.28,5.318,7.54,
2021/09/02,08:51:19,-0.4979,28.359,21.432,36.466,33956.486,1012.113,12.116,0.50,0.50,1.08,77.27,5.317,7.55,
2021/09/02,08:51:19,-0.4979,28.358,21.433,36.467,33957.846,1012.114,12.117,0.49,0.49,1.07,77.32,5.320,7.52,
2021/09/02,08:51:19,-0.4979,28.358,21.433,36.468,33959.064,1012.115,12.117,0.49,0.49,1.02,77.32,5.321,7.54,
2021/09/02,08:51:19,-0.4979,28.355,21.435,36.469,33961.984,1012.117,12.120,0.49,0.49,0.97,77.24,5.316,7.55,
2021/09/02,08:51:20,-0.5176,28.354,21.436,36.469,33963.110,1012.118,12.120,0.49,0.49,0.94,77.25,5.317,7.52,
2021/09/02,08:51:20,-0.4979,28.355,21.436,36.470,33962.936,1012.118,12.120,0.49,0.49,0.91,77.33,5.322,7.53,
2021/09/02,08:51:20,-0.5176,28.358,21.437,36.473,33963.901,1012.117,12.120,0.51,0.51,0.90,77.25,5.317,7.53,
2021/09/02,08:51:20,-0.5176,28.359,21.438,36.475,33965.118,1012.118,12.120,0.51,0.51,0.87,77.28,5.318,7.53,
2021/09/02,08:51:20,-0.4979,28.359,21.438,36.476,33965.532,1012.118,12.120,0.51,0.51,0.87,77.22,5.314,7.54,
2021/09/02,08:51:20,-0.4979,28.360,21.439,36.477,33966.405,1012.118,12.120,0.51,0.51,0.87,77.19,5.312,7.53,
2021/09/02,08:51:20,-0.5176,28.360,21.439,36.478,33966.868,1012.118,12.121,0.50,0.50,0.88,77.23,5.315,7.53,
2021/09/02,08:51:20,-0.4979,28.360,21.440,36.479,33968.336,1012.119,12.121,0.50,0.50,0.88,77.23,5.315,7.55,
2021/09/02,08:51:20,-0.4979,28.359,21.441,36.481,33970.405,1012.121,12.123,0.49,0.49,0.88,77.19,5.312,7.54,
2021/09/02,08:51:20,-0.4979,28.358,21.442,36.481,33971.162,1012.121,12.124,0.49,0.49,0.88,77.20,5.313,7.54,
2021/09/02,08:51:21,-0.5176,28.354,21.444,36.481,33974.009,1012.124,12.126,0.47,0.47,0.90,77.25,5.316,7.54,
2021/09/02,08:51:21,-0.4979,28.354,21.445,36.482,33975.628,1012.125,12.127,0.49,0.49,0.88,77.26,5.317,7.56,
2021/09/02,08:51:21,-0.4979,28.355,21.444,36.482,33974.968,1012.124,12.126,0.51,0.51,0.90,77.25,5.317,7.55,
2021/09/02,08:51:21,-0.4979,28.355,21.443,36.481,33973.708,1012.124,12.126,0.51,0.51,0.90,77.22,5.314,7.54,
2021/09/02,08:51:21,-0.4979,28.356,21.444,36.482,33974.153,1012.124,12.126,0.51,0.51,0.90,77.19,5.312,7.54,
