//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=310       
StartTime=2021/09/02 10:08:22
EndTime=2021/09/02 10:08:52
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,10:08:50,-0.4979,30.379,34.270,57.673,51570.467,1021.047,21.049,0.24,0.24,2.56,75.72,4.699,7.54,
2021/09/02,10:08:50,-0.4979,30.381,34.271,57.677,51571.828,1021.047,21.049,0.26,0.26,2.56,75.71,4.699,7.54,
2021/09/02,10:08:50,-0.5176,30.380,34.271,57.676,51571.902,1021.047,21.050,0.25,0.25,2.52,75.67,4.696,7.52,
2021/09/02,10:08:50,-0.4979,30.380,34.266,57.669,51565.357,1021.044,21.046,0.25,0.25,2.57,75.66,4.696,7.54,
2021/09/02,10:08:50,-0.4979,30.380,34.264,57.666,51562.812,1021.042,21.044,0.24,0.24,2.65,75.64,4.694,7.56,
2021/09/02,10:08:50,-0.4979,30.380,34.263,57.664,51561.288,1021.041,21.044,0.24,0.24,2.69,75.64,4.694,7.54,
2021/09/02,10:08:51,-0.4979,30.380,34.266,57.668,51565.022,1021.044,21.046,0.24,0.24,2.67,75.53,4.687,7.53,
2021/09/02,10:08:51,-0.5176,30.378,34.269,57.672,51569.728,1021.047,21.049,0.25,0.25,2.66,75.59,4.691,7.54,
2021/09/02,10:08:51,-0.4979,30.377,34.271,57.674,51572.559,1021.049,21.051,0.26,0.26,2.63,75.68,4.696,7.55,
2021/09/02,10:08:51,-0.4979,30.376,34.271,57.672,51572.379,1021.049,21.051,0.26,0.26,2.63,75.69,4.697,7.54,
2021/09/02,10:08:51,-0.5176,30.373,34.273,57.672,51575.339,1021.051,21.054,0.24,0.24,2.59,75.73,4.700,7.54,
2021/09/02,10:08:51,-0.4979,30.371,34.273,57.670,51575.328,1021.052,21.054,0.25,0.25,2.62,75.66,4.696,7.55,
2021/09/02,10:08:51,-0.4979,30.370,34.270,57.664,51571.286,1021.050,21.052,0.24,0.24,2.63,75.62,4.693,7.55,
2021/09/02,10:08:51,-0.4979,30.373,34.266,57.661,51565.921,1021.046,21.048,0.24,0.24,2.70,75.67,4.697,7.55,
2021/09/02,10:08:51,-0.4979,30.374,34.270,57.668,51570.910,1021.049,21.051,0.26,0.26,2.69,75.74,4.701,7.54,
2021/09/02,10:08:51,-0.4979,30.375,34.269,57.668,51570.579,1021.048,21.050,0.28,0.28,2.72,75.74,4.701,7.54,
2021/09/02,10:08:52,-0.5176,30.374,34.268,57.666,51568.443,1021.047,21.049,0.26,0.26,2.72,75.70,4.698,7.54,
2021/09/02,10:08:52,-0.5176,30.379,34.264,57.665,51562.896,1021.043,21.045,0.26,0.26,2.56,75.69,4.698,7.54,
2021/09/02,10:08:52,-0.5176,30.388,34.257,57.664,51553.139,1021.035,21.037,0.26,0.26,2.46,75.68,4.697,7.54,
2021/09/02,10:08:52,-0.4979,30.389,34.256,57.663,51551.868,1021.034,21.036,0.27,0.27,2.48,75.64,4.695,7.56,
2021/09/02,10:08:52,-0.4979,30.387,34.260,57.668,51557.524,1021.037,21.039,0.27,0.27,2.45,75.67,4.697,7.55,
2021/09/02,10:08:52,-0.4979,30.386,34.253,57.655,51547.553,1021.032,21.034,0.24,0.24,2.60,75.69,4.698,7.56,
2021/09/02,10:08:52,-0.4979,30.382,34.258,57.659,51555.074,1021.037,21.040,0.25,0.25,2.73,75.65,4.695,7.53,
2021/09/02,10:08:52,-0.4979,30.379,34.263,57.662,51561.184,1021.042,21.044,0.24,0.24,2.72,75.68,4.696,7.55,
2021/09/02,10:08:52,-0.5176,30.378,34.271,57.674,51572.602,1021.048,21.051,0.25,0.25,2.66,75.77,4.702,7.55,
2021/09/02,10:08:52,-0.4979,30.378,34.269,57.671,51569.630,1021.047,21.049,0.26,0.26,2.50,75.78,4.703,7.55,
