//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=230       
StartTime=2021/09/02 12:50:33
EndTime=2021/09/02 12:50:55
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,12:50:36,-0.3998,30.415,33.605,56.716,50678.690,1020.537,20.539,0.23,0.23,1.07,99.17,6.171,7.49,
2021/09/02,12:50:36,-0.3998,30.420,33.602,56.717,50674.865,1020.534,20.535,0.24,0.24,1.01,99.21,6.174,7.49,
2021/09/02,12:50:36,-0.3998,30.423,33.602,56.719,50673.729,1020.532,20.534,0.24,0.24,0.98,99.17,6.172,7.49,
2021/09/02,12:50:36,-0.4194,30.422,33.602,56.719,50673.997,1020.532,20.534,0.23,0.23,0.98,99.38,6.185,7.49,
2021/09/02,12:50:36,-0.3998,30.426,33.595,56.713,50664.634,1020.526,20.528,0.23,0.23,0.98,99.35,6.183,7.49,
2021/09/02,12:50:36,-0.4194,30.423,33.598,56.714,50668.700,1020.529,20.531,0.24,0.24,1.02,99.30,6.179,7.50,
2021/09/02,12:50:37,-0.3998,30.422,33.597,56.712,50667.469,1020.529,20.531,0.22,0.22,1.09,99.42,6.187,7.51,
2021/09/02,12:50:37,-0.3998,30.424,33.597,56.714,50667.321,1020.528,20.530,0.23,0.23,1.08,99.40,6.186,7.50,
2021/09/02,12:50:37,-0.3998,30.434,33.588,56.711,50655.060,1020.518,20.520,0.23,0.23,1.07,99.35,6.183,7.49,
2021/09/02,12:50:37,-0.4194,30.438,33.585,56.709,50649.664,1020.514,20.516,0.24,0.24,1.05,99.40,6.185,7.51,
2021/09/02,12:50:37,-0.3998,30.440,33.586,56.714,50652.171,1020.515,20.517,0.25,0.25,1.02,99.38,6.184,7.50,
2021/09/02,12:50:37,-0.3998,30.438,33.589,56.717,50656.273,1020.518,20.519,0.28,0.28,1.05,99.39,6.184,7.50,
2021/09/02,12:50:37,-0.4194,30.439,33.593,56.723,50660.897,1020.520,20.522,0.31,0.31,1.02,99.37,6.182,7.51,
2021/09/02,12:50:37,-0.3998,30.438,33.597,56.727,50666.069,1020.523,20.525,0.29,0.29,1.07,99.36,6.182,7.49,
2021/09/02,12:50:37,-0.3998,30.438,33.598,56.729,50667.173,1020.524,20.526,0.27,0.27,1.05,99.26,6.176,7.51,
2021/09/02,12:50:37,-0.3998,30.439,33.597,56.729,50666.332,1020.523,20.525,0.24,0.24,1.05,99.38,6.183,7.52,
2021/09/02,12:50:38,-0.3998,30.438,33.589,56.715,50655.181,1020.517,20.519,0.24,0.24,1.05,99.42,6.187,7.51,
2021/09/02,12:50:38,-0.3998,30.434,33.592,56.716,50659.388,1020.521,20.523,0.23,0.23,1.02,99.41,6.185,7.50,
2021/09/02,12:50:38,-0.3998,30.434,33.592,56.717,50659.896,1020.521,20.523,0.23,0.23,1.04,99.42,6.187,7.49,
2021/09/02,12:50:38,-0.4194,30.436,33.591,56.718,50658.999,1020.520,20.522,0.26,0.26,1.07,99.39,6.185,7.51,
2021/09/02,12:50:38,-0.3998,30.439,33.594,56.724,50662.143,1020.521,20.522,0.25,0.25,1.00,99.45,6.189,7.49,
2021/09/02,12:50:38,-0.3998,30.441,33.593,56.725,50661.036,1020.520,20.521,0.23,0.23,0.94,99.39,6.185,7.49,
2021/09/02,12:50:38,-0.3998,30.442,33.593,56.726,50660.443,1020.519,20.521,0.23,0.23,0.95,99.48,6.190,7.49,
2021/09/02,12:50:38,-0.4194,30.442,33.594,56.728,50662.509,1020.520,20.522,0.21,0.21,0.95,99.50,6.191,7.51,
2021/09/02,12:50:38,-0.3998,30.441,33.596,56.730,50664.755,1020.522,20.523,0.23,0.23,0.91,99.47,6.190,7.52,
2021/09/02,12:50:38,-0.4194,30.437,33.598,56.728,50667.460,1020.524,20.526,0.23,0.23,0.90,99.62,6.199,7.50,
2021/09/02,12:50:39,-0.4194,30.434,33.602,56.731,50673.356,1020.528,20.530,0.23,0.23,0.90,99.66,6.201,7.52,
2021/09/02,12:50:39,-0.3998,30.432,33.605,56.734,50677.928,1020.532,20.534,0.22,0.22,0.91,99.51,6.191,7.49,
2021/09/02,12:50:39,-0.4194,30.430,33.608,56.736,50681.792,1020.534,20.536,0.24,0.24,0.91,99.57,6.195,7.51,
2021/09/02,12:50:39,-0.3998,30.430,33.610,56.738,50683.899,1020.536,20.537,0.23,0.23,0.94,99.52,6.192,7.53,
2021/09/02,12:50:39,-0.4194,30.429,33.611,56.740,50686.053,1020.537,20.539,0.21,0.21,0.94,99.44,6.187,7.52,
2021/09/02,12:50:39,-0.3998,30.426,33.614,56.742,50690.641,1020.541,20.542,0.22,0.22,0.97,99.49,6.189,7.51,
2021/09/02,12:50:39,-0.4194,30.426,33.616,56.744,50692.423,1020.542,20.543,0.24,0.24,0.92,99.59,6.195,7.51,
2021/09/02,12:50:39,-0.4194,30.428,33.615,56.744,50690.704,1020.540,20.542,0.24,0.24,0.91,99.59,6.195,7.51,
2021/09/02,12:50:39,-0.4194,30.433,33.612,56.745,50686.760,1020.536,20.538,0.24,0.24,0.91,99.55,6.193,7.51,
2021/09/02,12:50:39,-0.3998,30.436,33.610,56.746,50684.521,1020.534,20.536,0.26,0.26,0.91,99.52,6.191,7.53,
2021/09/02,12:50:40,-0.3998,30.438,33.607,56.744,50680.332,1020.531,20.533,0.26,0.26,0.91,99.43,6.185,7.53,
2021/09/02,12:50:40,-0.4194,30.436,33.607,56.740,50679.431,1020.531,20.533,0.27,0.27,0.98,99.36,6.181,7.53,
2021/09/02,12:50:40,-0.3998,30.429,33.612,56.741,50686.509,1020.537,20.539,0.24,0.24,1.00,99.35,6.180,7.51,
2021/09/02,12:50:40,-0.4194,30.425,33.616,56.744,50693.180,1020.542,20.544,0.24,0.24,0.97,99.50,6.188,7.51,
2021/09/02,12:50:40,-0.3998,30.424,33.619,56.746,50697.054,1020.545,20.547,0.24,0.24,0.94,99.62,6.196,7.52,
2021/09/02,12:50:40,-0.4194,30.421,33.624,56.750,50703.390,1020.549,20.551,0.23,0.23,0.97,99.56,6.192,7.53,
2021/09/02,12:50:40,-0.3998,30.422,33.623,56.750,50701.937,1020.548,20.550,0.22,0.22,1.08,99.45,6.186,7.51,
2021/09/02,12:50:40,-0.3998,30.431,33.612,56.744,50687.048,1020.537,20.539,0.23,0.23,0.97,99.49,6.188,7.52,
2021/09/02,12:50:40,-0.3998,30.442,33.605,56.744,50677.063,1020.528,20.530,0.22,0.22,0.90,99.61,6.196,7.52,
2021/09/02,12:50:40,-0.4194,30.448,33.601,56.744,50670.797,1020.523,20.525,0.22,0.22,0.90,99.59,6.195,7.51,
2021/09/02,12:50:41,-0.3998,30.447,33.603,56.746,50673.515,1020.525,20.526,0.24,0.24,0.97,99.47,6.187,7.52,
2021/09/02,12:50:41,-0.4194,30.450,33.604,56.751,50674.218,1020.524,20.526,0.25,0.25,1.01,99.54,6.192,7.52,
2021/09/02,12:50:41,-0.3998,30.452,33.602,56.750,50672.758,1020.523,20.525,0.23,0.23,0.98,99.61,6.196,7.52,
2021/09/02,12:50:41,-0.4194,30.451,33.604,56.751,50674.383,1020.524,20.526,0.23,0.23,0.97,99.51,6.190,7.49,
2021/09/02,12:50:41,-0.4194,30.449,33.605,56.751,50675.851,1020.525,20.527,0.22,0.22,0.94,99.50,6.189,7.51,
2021/09/02,12:50:41,-0.3998,30.450,33.603,56.749,50673.110,1020.524,20.525,0.23,0.23,0.92,99.47,6.187,7.52,
2021/09/02,12:50:41,-0.4194,30.451,33.598,56.743,50666.646,1020.520,20.521,0.22,0.22,0.90,99.49,6.189,7.53,
2021/09/02,12:50:41,-0.4390,30.453,33.591,56.734,50656.788,1020.513,20.515,0.25,0.25,0.90,99.54,6.192,7.53,
2021/09/02,12:50:41,-0.4194,30.454,33.590,56.733,50655.667,1020.513,20.514,0.26,0.26,0.88,99.60,6.195,7.53,
2021/09/02,12:50:41,-0.4194,30.451,33.596,56.740,50664.211,1020.518,20.520,0.24,0.24,0.87,99.49,6.188,7.51,
2021/09/02,12:50:42,-0.4194,30.447,33.603,56.746,50673.506,1020.525,20.526,0.21,0.21,0.90,99.65,6.198,7.52,
2021/09/02,12:50:42,-0.4194,30.446,33.605,56.748,50676.016,1020.526,20.528,0.22,0.22,0.91,99.66,6.199,7.49,
2021/09/02,12:50:42,-0.3998,30.446,33.605,56.748,50676.181,1020.526,20.528,0.24,0.24,0.94,99.53,6.191,7.49,
2021/09/02,12:50:42,-0.4194,30.446,33.604,56.747,50674.873,1020.526,20.527,0.24,0.24,0.92,99.63,6.198,7.53,
2021/09/02,12:50:42,-0.4194,30.445,33.606,56.748,50677.258,1020.527,20.529,0.24,0.24,0.92,99.63,6.197,7.53,
2021/09/02,12:50:42,-0.3998,30.446,33.606,56.750,50677.435,1020.527,20.529,0.22,0.22,0.94,99.68,6.201,7.52,
2021/09/02,12:50:42,-0.3998,30.448,33.603,56.747,50673.687,1020.524,20.526,0.24,0.24,0.92,99.64,6.198,7.50,
2021/09/02,12:50:42,-0.3998,30.452,33.594,56.738,50661.761,1020.517,20.518,0.24,0.24,0.91,99.63,6.197,7.52,
2021/09/02,12:50:42,-0.3998,30.452,33.593,56.737,50660.117,1020.516,20.517,0.21,0.21,0.97,99.54,6.191,7.52,
2021/09/02,12:50:42,-0.4194,30.449,33.593,56.734,50660.315,1020.517,20.518,0.19,0.19,0.94,99.53,6.190,7.54,
2021/09/02,12:50:43,-0.3998,30.447,33.596,56.736,50664.852,1020.520,20.522,0.21,0.21,0.90,99.61,6.195,7.51,
2021/09/02,12:50:43,-0.4194,30.446,33.601,56.742,50671.104,1020.524,20.525,0.21,0.21,0.91,99.54,6.191,7.53,
2021/09/02,12:50:43,-0.4194,30.443,33.606,56.746,50677.418,1020.528,20.530,0.22,0.22,0.87,99.55,6.192,7.55,
2021/09/02,12:50:43,-0.4194,30.432,33.612,56.744,50686.250,1020.536,20.538,0.22,0.22,0.87,99.51,6.190,7.52,
2021/09/02,12:50:43,-0.4194,30.420,33.620,56.744,50698.354,1020.547,20.548,0.22,0.22,0.97,99.65,6.199,7.52,
2021/09/02,12:50:43,-0.4194,30.416,33.622,56.742,50700.904,1020.549,20.551,0.23,0.23,1.00,99.60,6.196,7.53,
2021/09/02,12:50:43,-0.4194,30.416,33.623,56.745,50703.386,1020.551,20.553,0.25,0.25,1.00,99.60,6.196,7.54,
2021/09/02,12:50:43,-0.4194,30.416,33.623,56.745,50703.446,1020.551,20.553,0.23,0.23,0.95,99.60,6.195,7.51,
2021/09/02,12:50:43,-0.3998,30.430,33.613,56.743,50688.542,1020.538,20.540,0.22,0.22,0.94,99.70,6.202,7.52,
2021/09/02,12:50:43,-0.4194,30.437,33.604,56.738,50675.938,1020.529,20.531,0.21,0.21,0.92,99.69,6.202,7.50,
2021/09/02,12:50:44,-0.4194,30.443,33.600,56.738,50670.409,1020.524,20.526,0.20,0.20,0.85,99.67,6.201,7.53,
2021/09/02,12:50:44,-0.4194,30.449,33.596,56.738,50664.859,1020.519,20.521,0.19,0.19,0.85,99.55,6.194,7.53,
2021/09/02,12:50:44,-0.3998,30.447,33.599,56.740,50667.852,1020.522,20.523,0.19,0.19,0.90,99.54,6.194,7.49,
2021/09/02,12:50:44,-0.4194,30.442,33.602,56.739,50672.130,1020.525,20.527,0.20,0.20,0.90,99.53,6.193,7.52,
2021/09/02,12:50:44,-0.4194,30.436,33.603,56.734,50673.966,1020.528,20.530,0.20,0.20,0.90,99.60,6.197,7.52,
2021/09/02,12:50:44,-0.3998,30.432,33.606,56.735,50679.135,1020.532,20.534,0.20,0.20,0.88,99.56,6.195,7.52,
2021/09/02,12:50:44,-0.4194,30.428,33.610,56.737,50684.275,1020.536,20.538,0.21,0.21,0.87,99.68,6.202,7.53,
2021/09/02,12:50:44,-0.3998,30.426,33.610,56.736,50685.324,1020.538,20.539,0.20,0.20,0.85,99.72,6.204,7.53,
2021/09/02,12:50:44,-0.3998,30.430,33.610,56.738,50684.300,1020.536,20.538,0.20,0.20,0.85,99.74,6.205,7.52,
2021/09/02,12:50:44,-0.3998,30.432,33.606,56.735,50679.228,1020.533,20.534,0.20,0.20,0.84,99.68,6.202,7.53,
2021/09/02,12:50:45,-0.4194,30.430,33.608,56.736,50681.880,1020.534,20.536,0.21,0.21,0.84,99.73,6.206,7.53,
2021/09/02,12:50:45,-0.4194,30.425,33.612,56.737,50687.537,1020.539,20.541,0.21,0.21,0.81,99.59,6.197,7.52,
2021/09/02,12:50:45,-0.3998,30.422,33.612,56.734,50688.135,1020.541,20.542,0.21,0.21,0.80,99.61,6.199,7.49,
2021/09/02,12:50:45,-0.4194,30.416,33.613,56.729,50689.484,1020.543,20.545,0.22,0.22,0.80,99.66,6.201,7.52,
2021/09/02,12:50:45,-0.4194,30.415,33.613,56.728,50689.106,1020.543,20.545,0.21,0.21,0.81,99.80,6.210,7.52,
2021/09/02,12:50:45,-0.4194,30.414,33.614,56.729,50691.406,1020.545,20.547,0.22,0.22,0.85,99.66,6.201,7.53,
2021/09/02,12:50:45,-0.4194,30.414,33.616,56.731,50693.067,1020.546,20.547,0.21,0.21,0.85,99.51,6.192,7.50,
2021/09/02,12:50:45,-0.4194,30.414,33.617,56.733,50695.338,1020.547,20.549,0.21,0.21,0.81,99.69,6.202,7.52,
2021/09/02,12:50:45,-0.4194,30.414,33.618,56.735,50696.287,1020.547,20.549,0.21,0.21,0.77,99.69,6.203,7.53,
2021/09/02,12:50:45,-0.4194,30.415,33.617,56.734,50695.062,1020.546,20.548,0.21,0.21,0.80,99.58,6.196,7.52,
2021/09/02,12:50:46,-0.4194,30.416,33.618,56.736,50695.417,1020.546,20.548,0.22,0.22,0.82,99.75,6.206,7.53,
2021/09/02,12:50:46,-0.4390,30.418,33.617,56.737,50694.648,1020.545,20.547,0.23,0.23,0.84,99.66,6.200,7.53,
2021/09/02,12:50:46,-0.4194,30.419,33.613,56.732,50689.048,1020.542,20.544,0.22,0.22,0.90,99.81,6.210,7.52,
2021/09/02,12:50:46,-0.4194,30.420,33.611,56.730,50686.733,1020.540,20.542,0.22,0.22,0.88,99.96,6.220,7.51,
2021/09/02,12:50:46,-0.4194,30.421,33.609,56.729,50684.216,1020.538,20.540,0.23,0.23,0.85,99.73,6.205,7.51,
2021/09/02,12:50:46,-0.4194,30.421,33.610,56.731,50685.656,1020.539,20.541,0.21,0.21,0.84,99.65,6.200,7.51,
2021/09/02,12:50:46,-0.4194,30.423,33.611,56.734,50686.626,1020.539,20.541,0.24,0.24,0.81,99.68,6.202,7.51,
2021/09/02,12:50:46,-0.3998,30.422,33.610,56.731,50684.884,1020.539,20.540,0.27,0.27,0.81,99.80,6.209,7.52,
2021/09/02,12:50:46,-0.4194,30.422,33.610,56.731,50684.742,1020.539,20.540,0.24,0.24,0.81,99.80,6.208,7.53,
2021/09/02,12:50:46,-0.3998,30.423,33.609,56.730,50683.005,1020.537,20.539,0.22,0.22,0.82,99.80,6.208,7.51,
2021/09/02,12:50:47,-0.4194,30.422,33.609,56.730,50683.798,1020.538,20.540,0.23,0.23,0.84,99.83,6.210,7.52,
2021/09/02,12:50:47,-0.3998,30.422,33.611,56.733,50686.496,1020.540,20.541,0.22,0.22,0.84,99.96,6.217,7.53,
2021/09/02,12:50:47,-0.4194,30.422,33.611,56.733,50686.355,1020.539,20.541,0.22,0.22,0.84,99.94,6.217,7.51,
2021/09/02,12:50:47,-0.4194,30.421,33.613,56.734,50689.064,1020.541,20.543,0.24,0.24,0.85,100.00,6.221,7.53,
2021/09/02,12:50:47,-0.4194,30.419,33.615,56.735,50691.463,1020.543,20.545,0.24,0.24,0.87,99.89,6.215,7.54,
2021/09/02,12:50:47,-0.4194,30.420,33.615,56.736,50691.963,1020.543,20.545,0.24,0.24,0.81,99.86,6.212,7.49,
2021/09/02,12:50:47,-0.4194,30.421,33.611,56.731,50686.072,1020.540,20.541,0.22,0.22,0.81,99.83,6.211,7.49,
2021/09/02,12:50:47,-0.4194,30.421,33.610,56.731,50685.469,1020.539,20.541,0.23,0.23,0.85,99.90,6.216,7.51,
2021/09/02,12:50:47,-0.4194,30.422,33.610,56.730,50684.680,1020.539,20.540,0.24,0.24,0.88,100.05,6.225,7.52,
2021/09/02,12:50:47,-0.4194,30.422,33.611,56.732,50686.544,1020.540,20.541,0.26,0.26,0.88,99.99,6.221,7.52,
2021/09/02,12:50:48,-0.4194,30.422,33.610,56.731,50685.218,1020.539,20.541,0.24,0.24,0.85,100.10,6.228,7.52,
2021/09/02,12:50:48,-0.4194,30.421,33.611,56.731,50686.046,1020.540,20.541,0.24,0.24,0.88,100.08,6.227,7.52,
2021/09/02,12:50:48,-0.4194,30.421,33.611,56.730,50685.800,1020.539,20.541,0.24,0.24,0.94,99.99,6.221,7.51,
2021/09/02,12:50:48,-0.4194,30.422,33.610,56.730,50684.720,1020.539,20.540,0.28,0.28,0.92,99.99,6.221,7.53,
2021/09/02,12:50:48,-0.4194,30.422,33.607,56.727,50681.348,1020.537,20.538,0.24,0.24,0.90,100.04,6.224,7.51,
2021/09/02,12:50:48,-0.3998,30.425,33.603,56.723,50675.031,1020.532,20.534,0.21,0.21,0.91,99.93,6.217,7.52,
2021/09/02,12:50:48,-0.4194,30.426,33.604,56.726,50677.043,1020.533,20.535,0.21,0.21,0.91,99.81,6.209,7.53,
2021/09/02,12:50:48,-0.4194,30.427,33.604,56.728,50677.054,1020.533,20.534,0.22,0.22,0.91,99.94,6.217,7.52,
2021/09/02,12:50:48,-0.4194,30.428,33.602,56.726,50674.164,1020.531,20.532,0.23,0.23,0.90,100.12,6.229,7.51,
2021/09/02,12:50:48,-0.4194,30.429,33.600,56.723,50670.949,1020.529,20.530,0.22,0.22,0.88,100.13,6.229,7.53,
2021/09/02,12:50:49,-0.4194,30.431,33.603,56.729,50674.282,1020.530,20.532,0.22,0.22,0.88,100.03,6.223,7.53,
2021/09/02,12:50:49,-0.4194,30.432,33.601,56.727,50672.043,1020.528,20.530,0.22,0.22,0.87,100.00,6.221,7.54,
2021/09/02,12:50:49,-0.4194,30.433,33.601,56.729,50672.391,1020.528,20.530,0.21,0.21,0.88,100.06,6.225,7.53,
2021/09/02,12:50:49,-0.4194,30.433,33.602,56.730,50673.488,1020.529,20.531,0.20,0.20,0.88,99.95,6.218,7.52,
2021/09/02,12:50:49,-0.4194,30.432,33.603,56.731,50674.408,1020.530,20.531,0.20,0.20,0.90,99.88,6.214,7.52,
