//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=210       
StartTime=2021/09/02 07:55:56
EndTime=2021/09/02 07:56:16
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,07:55:58,-0.4587,28.622,32.498,53.259,49327.645,1020.310,20.312,0.31,0.31,0.68,70.55,4.548,7.50,
2021/09/02,07:55:58,-0.4587,28.620,32.501,53.261,49331.610,1020.312,20.314,0.35,0.35,0.65,70.36,4.536,7.49,
2021/09/02,07:55:58,-0.4390,28.623,32.500,53.262,49329.929,1020.311,20.313,0.32,0.32,0.67,70.21,4.526,7.51,
2021/09/02,07:55:59,-0.4587,28.638,32.488,53.260,49312.405,1020.297,20.299,0.33,0.33,0.72,69.98,4.511,7.53,
2021/09/02,07:55:59,-0.4390,28.649,32.482,53.262,49304.240,1020.289,20.291,0.34,0.34,0.70,69.81,4.500,7.49,
2021/09/02,07:55:59,-0.4390,28.652,32.479,53.261,49299.880,1020.286,20.288,0.35,0.35,0.70,69.66,4.490,7.50,
2021/09/02,07:55:59,-0.4587,28.653,32.479,53.261,49298.900,1020.285,20.287,0.36,0.36,0.67,69.52,4.481,7.49,
2021/09/02,07:55:59,-0.4390,28.653,32.479,53.261,49299.207,1020.285,20.287,0.32,0.32,0.80,69.41,4.474,7.50,
2021/09/02,07:55:59,-0.4390,28.649,32.482,53.261,49303.047,1020.288,20.290,0.33,0.33,0.94,69.16,4.458,7.50,
2021/09/02,07:55:59,-0.4587,28.646,32.487,53.265,49310.357,1020.293,20.295,0.32,0.32,0.98,69.01,4.448,7.51,
2021/09/02,07:55:59,-0.4390,28.643,32.489,53.266,49314.117,1020.296,20.298,0.32,0.32,0.97,68.85,4.437,7.52,
2021/09/02,07:55:59,-0.4390,28.641,32.491,53.267,49316.641,1020.298,20.300,0.38,0.38,0.85,68.69,4.427,7.52,
2021/09/02,07:55:59,-0.4390,28.638,32.495,53.269,49321.704,1020.302,20.304,0.34,0.34,0.74,68.57,4.419,7.49,
2021/09/02,07:56:00,-0.4390,28.634,32.498,53.270,49327.167,1020.306,20.308,0.29,0.29,0.64,68.40,4.409,7.52,
2021/09/02,07:56:00,-0.4587,28.632,32.501,53.272,49330.265,1020.308,20.310,0.29,0.29,0.57,68.28,4.401,7.53,
2021/09/02,07:56:00,-0.4390,28.630,32.503,53.274,49333.836,1020.311,20.313,0.29,0.29,0.54,68.14,4.391,7.53,
2021/09/02,07:56:00,-0.4390,28.628,32.506,53.276,49337.707,1020.314,20.315,0.28,0.28,0.54,68.00,4.383,7.53,
2021/09/02,07:56:00,-0.4390,28.627,32.508,53.277,49340.183,1020.315,20.317,0.29,0.29,0.60,67.86,4.373,7.53,
2021/09/02,07:56:00,-0.4390,28.629,32.508,53.279,49340.544,1020.315,20.317,0.28,0.28,0.60,67.68,4.362,7.53,
2021/09/02,07:56:00,-0.4587,28.629,32.507,53.278,49338.569,1020.314,20.316,0.28,0.28,0.53,67.56,4.354,7.52,
2021/09/02,07:56:00,-0.4390,28.627,32.510,53.280,49342.761,1020.317,20.319,0.28,0.28,0.51,67.43,4.345,7.52,
2021/09/02,07:56:00,-0.4587,28.625,32.512,53.281,49346.022,1020.319,20.321,0.28,0.28,0.55,67.36,4.341,7.53,
2021/09/02,07:56:00,-0.4390,28.624,32.512,53.280,49346.235,1020.319,20.321,0.31,0.31,0.57,67.29,4.336,7.52,
2021/09/02,07:56:01,-0.4587,28.626,32.509,53.279,49342.625,1020.317,20.319,0.32,0.32,0.57,67.25,4.334,7.52,
2021/09/02,07:56:01,-0.4587,28.628,32.506,53.276,49337.817,1020.313,20.315,0.31,0.31,0.58,67.13,4.327,7.52,
2021/09/02,07:56:01,-0.4587,28.631,32.503,53.275,49334.072,1020.311,20.313,0.34,0.34,0.57,67.00,4.318,7.58,
2021/09/02,07:56:01,-0.4587,28.633,32.502,53.275,49332.042,1020.309,20.311,0.36,0.36,0.58,66.94,4.314,7.54,
2021/09/02,07:56:01,-0.4390,28.637,32.499,53.275,49328.243,1020.306,20.308,0.34,0.34,0.57,66.87,4.310,7.54,
2021/09/02,07:56:01,-0.4587,28.645,32.497,53.279,49324.034,1020.301,20.303,0.28,0.28,0.54,66.73,4.301,7.54,
2021/09/02,07:56:01,-0.4587,28.650,32.493,53.280,49319.059,1020.297,20.299,0.29,0.29,0.53,66.67,4.297,7.54,
2021/09/02,07:56:01,-0.4390,28.651,32.494,53.281,49319.882,1020.297,20.299,0.30,0.30,0.60,66.60,4.292,7.52,
2021/09/02,07:56:01,-0.4587,28.650,32.496,53.283,49322.938,1020.299,20.301,0.31,0.31,0.78,66.52,4.287,7.53,
2021/09/02,07:56:01,-0.4390,28.649,32.497,53.283,49323.302,1020.300,20.302,0.31,0.31,0.75,66.46,4.283,7.53,
2021/09/02,07:56:02,-0.4587,28.648,32.496,53.282,49322.953,1020.300,20.302,0.30,0.30,0.65,66.41,4.280,7.53,
2021/09/02,07:56:02,-0.4587,28.651,32.496,53.284,49321.906,1020.298,20.300,0.34,0.34,0.60,66.35,4.276,7.54,
2021/09/02,07:56:02,-0.4587,28.655,32.494,53.285,49319.028,1020.295,20.297,0.34,0.34,0.57,66.21,4.267,7.54,
2021/09/02,07:56:02,-0.4587,28.659,32.491,53.284,49314.456,1020.292,20.294,0.32,0.32,0.60,66.22,4.268,7.54,
2021/09/02,07:56:02,-0.4587,28.662,32.491,53.287,49314.545,1020.291,20.293,0.32,0.32,0.60,66.11,4.261,7.54,
2021/09/02,07:56:02,-0.4390,28.660,32.495,53.292,49320.104,1020.295,20.297,0.33,0.33,0.57,65.99,4.253,7.53,
2021/09/02,07:56:02,-0.4390,28.660,32.494,53.291,49319.377,1020.294,20.296,0.31,0.31,0.57,65.96,4.251,7.53,
2021/09/02,07:56:02,-0.4587,28.659,32.495,53.291,49320.817,1020.295,20.297,0.29,0.29,0.61,65.85,4.244,7.53,
2021/09/02,07:56:02,-0.4587,28.658,32.498,53.293,49324.288,1020.298,20.300,0.28,0.28,0.68,65.80,4.240,7.53,
2021/09/02,07:56:02,-0.4587,28.656,32.499,53.294,49326.076,1020.299,20.301,0.30,0.30,0.74,65.82,4.242,7.54,
2021/09/02,07:56:03,-0.4587,28.657,32.498,53.293,49324.488,1020.298,20.300,0.31,0.31,0.71,65.74,4.237,7.53,
2021/09/02,07:56:03,-0.4587,28.658,32.498,53.293,49324.103,1020.298,20.300,0.33,0.33,0.67,65.73,4.236,7.53,
2021/09/02,07:56:03,-0.4587,28.659,32.497,53.293,49323.245,1020.297,20.299,0.34,0.34,0.64,65.65,4.231,7.54,
2021/09/02,07:56:03,-0.4587,28.659,32.500,53.297,49326.482,1020.298,20.300,0.34,0.34,0.57,65.59,4.227,7.53,
2021/09/02,07:56:03,-0.4587,28.658,32.500,53.297,49327.036,1020.299,20.301,0.30,0.30,0.53,65.52,4.222,7.53,
2021/09/02,07:56:03,-0.4587,28.658,32.502,53.299,49329.283,1020.300,20.302,0.30,0.30,0.53,65.43,4.217,7.53,
2021/09/02,07:56:03,-0.4587,28.658,32.501,53.298,49328.324,1020.300,20.302,0.30,0.30,0.55,65.36,4.213,7.53,
2021/09/02,07:56:03,-0.4587,28.658,32.501,53.299,49328.880,1020.300,20.302,0.31,0.31,0.58,65.33,4.211,7.55,
2021/09/02,07:56:03,-0.4587,28.658,32.502,53.299,49329.505,1020.301,20.303,0.33,0.33,0.65,65.37,4.213,7.53,
2021/09/02,07:56:03,-0.4390,28.657,32.502,53.299,49330.707,1020.302,20.303,0.31,0.31,0.64,65.32,4.210,7.55,
2021/09/02,07:56:04,-0.4587,28.656,32.504,53.301,49332.793,1020.303,20.305,0.30,0.30,0.58,65.27,4.207,7.54,
2021/09/02,07:56:04,-0.4587,28.656,32.505,53.303,49334.568,1020.304,20.306,0.28,0.28,0.64,65.26,4.206,7.54,
2021/09/02,07:56:04,-0.4587,28.655,32.508,53.305,49337.863,1020.306,20.308,0.29,0.29,0.64,65.27,4.207,7.55,
2021/09/02,07:56:04,-0.4587,28.652,32.510,53.306,49341.265,1020.309,20.311,0.32,0.32,0.60,65.18,4.201,7.54,
2021/09/02,07:56:04,-0.4587,28.650,32.512,53.307,49344.639,1020.311,20.313,0.29,0.29,0.57,65.05,4.193,7.53,
2021/09/02,07:56:04,-0.4587,28.649,32.513,53.308,49345.648,1020.312,20.314,0.29,0.29,0.55,65.07,4.194,7.54,
2021/09/02,07:56:04,-0.4587,28.648,32.514,53.308,49347.198,1020.313,20.315,0.31,0.31,0.57,65.04,4.192,7.53,
2021/09/02,07:56:04,-0.4587,28.648,32.515,53.308,49348.091,1020.314,20.316,0.30,0.30,0.60,64.99,4.189,7.54,
2021/09/02,07:56:04,-0.4587,28.645,32.517,53.309,49351.322,1020.316,20.318,0.31,0.31,0.67,65.00,4.189,7.54,
2021/09/02,07:56:04,-0.4587,28.642,32.521,53.311,49356.803,1020.320,20.322,0.31,0.31,0.71,65.01,4.190,7.55,
2021/09/02,07:56:05,-0.4587,28.638,32.523,53.310,49359.859,1020.323,20.325,0.31,0.31,0.67,65.01,4.190,7.54,
2021/09/02,07:56:05,-0.4587,28.638,32.516,53.300,49350.086,1020.318,20.320,0.31,0.31,0.63,65.03,4.191,7.54,
2021/09/02,07:56:05,-0.4587,28.638,32.512,53.295,49345.153,1020.315,20.317,0.31,0.31,0.63,64.92,4.184,7.54,
2021/09/02,07:56:05,-0.4587,28.640,32.514,53.299,49347.354,1020.315,20.317,0.34,0.34,0.60,64.85,4.179,7.55,
2021/09/02,07:56:05,-0.4587,28.641,32.514,53.300,49346.926,1020.315,20.317,0.32,0.32,0.63,64.76,4.173,7.55,
2021/09/02,07:56:05,-0.4587,28.639,32.517,53.303,49351.419,1020.318,20.320,0.31,0.31,0.63,64.73,4.171,7.54,
2021/09/02,07:56:05,-0.4587,28.638,32.518,53.304,49353.318,1020.319,20.321,0.31,0.31,0.70,64.68,4.168,7.54,
2021/09/02,07:56:05,-0.4587,28.638,32.522,53.309,49359.017,1020.323,20.325,0.31,0.31,0.77,64.62,4.164,7.54,
2021/09/02,07:56:05,-0.4587,28.639,32.520,53.307,49355.911,1020.321,20.323,0.29,0.29,0.58,64.62,4.165,7.55,
2021/09/02,07:56:05,-0.4587,28.643,32.516,53.306,49350.530,1020.316,20.318,0.27,0.27,0.54,64.57,4.161,7.55,
2021/09/02,07:56:06,-0.4587,28.646,32.515,53.306,49347.970,1020.314,20.316,0.27,0.27,0.54,64.52,4.157,7.53,
2021/09/02,07:56:06,-0.4587,28.649,32.513,53.307,49345.832,1020.312,20.314,0.28,0.28,0.51,64.47,4.154,7.54,
2021/09/02,07:56:06,-0.4587,28.648,32.514,53.307,49346.445,1020.313,20.315,0.27,0.27,0.53,64.46,4.153,7.54,
2021/09/02,07:56:06,-0.4587,28.648,32.514,53.307,49346.641,1020.313,20.315,0.28,0.28,0.54,64.42,4.151,7.54,
2021/09/02,07:56:06,-0.4783,28.651,32.513,53.308,49344.893,1020.311,20.313,0.31,0.31,0.50,64.39,4.149,7.54,
2021/09/02,07:56:06,-0.4587,28.653,32.511,53.308,49342.749,1020.309,20.311,0.31,0.31,0.48,64.34,4.146,7.54,
2021/09/02,07:56:06,-0.4783,28.652,32.512,53.309,49344.214,1020.310,20.312,0.30,0.30,0.53,64.27,4.142,7.54,
2021/09/02,07:56:06,-0.4587,28.652,32.512,53.309,49343.902,1020.310,20.312,0.29,0.29,0.55,64.30,4.144,7.54,
2021/09/02,07:56:06,-0.4783,28.651,32.513,53.309,49344.776,1020.311,20.313,0.29,0.29,0.53,64.28,4.142,7.54,
2021/09/02,07:56:06,-0.4587,28.650,32.511,53.304,49342.420,1020.310,20.312,0.29,0.29,0.51,64.22,4.139,7.53,
2021/09/02,07:56:07,-0.4783,28.649,32.509,53.300,49339.902,1020.309,20.311,0.30,0.30,0.50,64.16,4.135,7.54,
2021/09/02,07:56:07,-0.4587,28.646,32.508,53.297,49338.825,1020.309,20.311,0.34,0.34,0.53,64.11,4.131,7.54,
2021/09/02,07:56:07,-0.4587,28.645,32.509,53.297,49340.327,1020.310,20.312,0.32,0.32,0.54,64.09,4.130,7.54,
2021/09/02,07:56:07,-0.4390,28.644,32.509,53.296,49340.837,1020.311,20.313,0.31,0.31,0.57,64.09,4.130,7.54,
2021/09/02,07:56:07,-0.4587,28.643,32.509,53.294,49340.200,1020.311,20.313,0.31,0.31,0.53,64.07,4.129,7.53,
2021/09/02,07:56:07,-0.4587,28.642,32.507,53.290,49337.414,1020.309,20.311,0.33,0.33,0.50,64.08,4.129,7.53,
2021/09/02,07:56:07,-0.4587,28.642,32.506,53.289,49336.158,1020.309,20.311,0.33,0.33,0.53,64.07,4.129,7.54,
2021/09/02,07:56:07,-0.4587,28.642,32.506,53.289,49336.676,1020.309,20.311,0.31,0.31,0.54,64.02,4.125,7.55,
2021/09/02,07:56:07,-0.4587,28.642,32.504,53.287,49334.186,1020.308,20.310,0.31,0.31,0.53,63.96,4.121,7.54,
2021/09/02,07:56:07,-0.4587,28.643,32.503,53.287,49332.429,1020.306,20.308,0.32,0.32,0.51,63.91,4.119,7.54,
2021/09/02,07:56:08,-0.4587,28.643,32.505,53.289,49334.949,1020.308,20.310,0.29,0.29,0.60,63.93,4.120,7.55,
2021/09/02,07:56:08,-0.4587,28.643,32.503,53.287,49332.632,1020.306,20.308,0.30,0.30,0.60,63.93,4.119,7.54,
2021/09/02,07:56:08,-0.4587,28.643,32.503,53.287,49332.623,1020.306,20.308,0.33,0.33,0.57,63.90,4.118,7.55,
2021/09/02,07:56:08,-0.4390,28.644,32.503,53.288,49333.046,1020.307,20.308,0.34,0.34,0.54,63.87,4.116,7.54,
2021/09/02,07:56:08,-0.4587,28.644,32.506,53.292,49336.235,1020.308,20.310,0.34,0.34,0.53,63.82,4.112,7.54,
2021/09/02,07:56:08,-0.4587,28.646,32.504,53.291,49334.283,1020.307,20.309,0.34,0.34,0.53,63.83,4.113,7.54,
2021/09/02,07:56:08,-0.4587,28.650,32.504,53.295,49333.261,1020.305,20.307,0.38,0.38,0.50,63.80,4.111,7.54,
2021/09/02,07:56:08,-0.4587,28.653,32.506,53.301,49335.740,1020.305,20.307,0.41,0.41,0.48,63.76,4.109,7.54,
2021/09/02,07:56:08,-0.4587,28.655,32.509,53.307,49339.250,1020.307,20.309,0.34,0.34,0.50,63.76,4.109,7.55,
2021/09/02,07:56:08,-0.4587,28.656,32.512,53.312,49343.214,1020.309,20.311,0.34,0.34,0.55,63.72,4.107,7.55,
2021/09/02,07:56:09,-0.4390,28.655,32.512,53.312,49344.227,1020.310,20.311,0.41,0.41,0.55,63.73,4.108,7.54,
2021/09/02,07:56:09,-0.4587,28.654,32.517,53.317,49350.540,1020.313,20.315,0.46,0.46,0.57,63.72,4.107,7.54,
2021/09/02,07:56:09,-0.4587,28.652,32.522,53.324,49357.639,1020.318,20.320,0.61,0.61,0.55,63.79,4.111,7.55,
2021/09/02,07:56:09,-0.4587,28.651,32.525,53.327,49361.656,1020.320,20.322,0.55,0.55,0.54,63.72,4.107,7.54,
2021/09/02,07:56:09,-0.4587,28.654,32.524,53.328,49360.501,1020.319,20.321,0.35,0.35,0.55,63.67,4.104,7.54,
2021/09/02,07:56:09,-0.4587,28.653,32.525,53.327,49360.918,1020.319,20.321,0.31,0.31,0.53,63.63,4.101,7.55,
2021/09/02,07:56:09,-0.4587,28.653,32.525,53.328,49361.165,1020.319,20.321,0.31,0.31,0.53,63.55,4.096,7.54,
2021/09/02,07:56:09,-0.4587,28.656,32.520,53.324,49354.931,1020.315,20.317,0.36,0.36,0.54,63.53,4.095,7.55,
2021/09/02,07:56:09,-0.4587,28.665,32.515,53.325,49346.326,1020.308,20.310,0.39,0.39,0.53,63.55,4.096,7.54,
2021/09/02,07:56:09,-0.4587,28.676,32.503,53.320,49330.406,1020.296,20.298,0.34,0.34,0.53,63.55,4.096,7.53,
2021/09/02,07:56:10,-0.4587,28.678,32.499,53.316,49324.752,1020.292,20.294,0.31,0.31,0.57,63.52,4.094,7.52,
2021/09/02,07:56:10,-0.4587,28.676,32.499,53.312,49323.943,1020.292,20.294,0.31,0.31,0.55,63.50,4.093,7.55,
2021/09/02,07:56:10,-0.4587,28.674,32.499,53.311,49323.949,1020.293,20.295,0.34,0.34,0.54,63.43,4.089,7.54,
2021/09/02,07:56:10,-0.4587,28.675,32.499,53.312,49324.059,1020.293,20.295,0.32,0.32,0.55,63.40,4.087,7.56,
2021/09/02,07:56:10,-0.4587,28.676,32.499,53.314,49324.901,1020.293,20.295,0.33,0.33,0.58,63.35,4.084,7.54,
2021/09/02,07:56:10,-0.4587,28.677,32.498,53.312,49322.397,1020.291,20.293,0.31,0.31,0.61,63.33,4.082,7.55,
2021/09/02,07:56:10,-0.4587,28.675,32.499,53.312,49324.296,1020.293,20.295,0.34,0.34,0.61,63.34,4.083,7.55,
2021/09/02,07:56:10,-0.4587,28.669,32.503,53.312,49330.504,1020.298,20.300,0.32,0.32,0.58,63.30,4.080,7.55,
2021/09/02,07:56:10,-0.4587,28.663,32.508,53.314,49337.233,1020.303,20.305,0.31,0.31,0.60,63.24,4.076,7.55,
2021/09/02,07:56:10,-0.4587,28.662,32.508,53.313,49338.065,1020.304,20.306,0.31,0.31,0.64,63.21,4.074,7.55,
2021/09/02,07:56:11,-0.4587,28.663,32.508,53.313,49337.343,1020.304,20.305,0.29,0.29,0.67,63.19,4.073,7.54,
2021/09/02,07:56:11,-0.4587,28.666,32.507,53.316,49336.525,1020.302,20.304,0.29,0.29,0.70,63.14,4.070,7.54,
2021/09/02,07:56:11,-0.4390,28.669,32.506,53.317,49334.758,1020.300,20.302,0.29,0.29,0.71,63.14,4.070,7.54,
2021/09/02,07:56:11,-0.4587,28.670,32.505,53.317,49333.226,1020.299,20.301,0.30,0.30,0.70,63.17,4.072,7.55,
2021/09/02,07:56:11,-0.4587,28.670,32.505,53.316,49332.402,1020.299,20.301,0.31,0.31,0.61,63.13,4.069,7.54,
2021/09/02,07:56:11,-0.4587,28.670,32.504,53.315,49331.316,1020.298,20.300,0.33,0.33,0.58,63.05,4.064,7.54,
2021/09/02,07:56:11,-0.4587,28.670,32.506,53.317,49333.947,1020.300,20.302,0.35,0.35,0.58,63.00,4.061,7.55,
2021/09/02,07:56:11,-0.4390,28.669,32.508,53.319,49336.658,1020.301,20.303,0.39,0.39,0.61,62.99,4.060,7.54,
2021/09/02,07:56:11,-0.4587,28.669,32.509,53.320,49338.023,1020.302,20.304,0.41,0.41,0.67,62.94,4.057,7.54,
2021/09/02,07:56:11,-0.4390,28.667,32.510,53.321,49340.521,1020.304,20.306,0.41,0.41,0.68,62.94,4.057,7.54,
2021/09/02,07:56:12,-0.4783,28.667,32.510,53.320,49340.285,1020.304,20.306,0.39,0.39,0.68,62.95,4.058,7.54,
2021/09/02,07:56:12,-0.4587,28.667,32.510,53.321,49340.575,1020.304,20.306,0.37,0.37,0.65,62.91,4.055,7.54,
2021/09/02,07:56:12,-0.4587,28.667,32.510,53.320,49339.356,1020.303,20.305,0.34,0.34,0.63,62.88,4.053,7.55,
2021/09/02,07:56:12,-0.4587,28.669,32.509,53.321,49337.942,1020.302,20.304,0.34,0.34,0.61,62.85,4.051,7.55,
2021/09/02,07:56:12,-0.4390,28.672,32.506,53.319,49334.318,1020.299,20.301,0.37,0.37,0.63,62.92,4.055,7.54,
