//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=120       
StartTime=2021/09/02 12:33:49
EndTime=2021/09/02 12:34:00
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,12:33:53,-0.5568,30.151,33.491,56.273,50545.092,1020.542,20.544,0.38,0.38,0.84,99.83,6.207,7.51,
2021/09/02,12:33:53,-0.5372,30.132,33.508,56.278,50568.979,1020.561,20.563,0.34,0.34,0.82,99.88,6.208,7.52,
2021/09/02,12:33:53,-0.5372,30.163,33.480,56.269,50528.987,1020.529,20.531,0.33,0.33,0.85,99.81,6.202,7.53,
2021/09/02,12:33:53,-0.5372,30.214,33.444,56.268,50477.903,1020.485,20.488,0.31,0.31,0.88,99.72,6.194,7.52,
2021/09/02,12:33:54,-0.5372,30.208,33.460,56.285,50499.246,1020.499,20.501,0.29,0.29,0.84,99.51,6.180,7.52,
2021/09/02,12:33:54,-0.5372,30.188,33.478,56.291,50524.472,1020.519,20.521,0.31,0.31,0.82,99.52,6.180,7.51,
2021/09/02,12:33:54,-0.5372,30.178,33.467,56.266,50511.593,1020.515,20.517,0.30,0.30,0.82,99.55,6.182,7.51,
2021/09/02,12:33:54,-0.5372,30.187,33.450,56.249,50487.712,1020.499,20.501,0.30,0.30,0.82,99.68,6.190,7.52,
2021/09/02,12:33:54,-0.5372,30.209,33.432,56.245,50462.086,1020.478,20.480,0.28,0.28,0.92,99.64,6.188,7.53,
2021/09/02,12:33:54,-0.5372,30.229,33.418,56.243,50441.000,1020.460,20.462,0.29,0.29,0.97,99.54,6.184,7.53,
2021/09/02,12:33:54,-0.5372,30.231,33.417,56.245,50440.096,1020.459,20.461,0.32,0.32,0.91,99.51,6.182,7.49,
2021/09/02,12:33:54,-0.5372,30.221,33.426,56.248,50453.482,1020.470,20.472,0.34,0.34,0.90,99.51,6.183,7.53,
2021/09/02,12:33:54,-0.5372,30.208,33.438,56.254,50470.529,1020.483,20.485,0.33,0.33,0.91,99.49,6.181,7.53,
2021/09/02,12:33:54,-0.5372,30.197,33.448,56.257,50484.734,1020.494,20.496,0.33,0.33,1.01,99.42,6.177,7.53,
2021/09/02,12:33:55,-0.5372,30.178,33.462,56.257,50504.189,1020.511,20.513,0.33,0.33,1.17,99.46,6.179,7.52,
2021/09/02,12:33:55,-0.5372,30.147,33.482,56.255,50533.051,1020.536,20.538,0.31,0.31,1.02,99.37,6.171,7.53,
2021/09/02,12:33:55,-0.5372,30.116,33.503,56.255,50563.859,1020.562,20.565,0.31,0.31,0.91,99.37,6.169,7.55,
2021/09/02,12:33:55,-0.5372,30.094,33.519,56.257,50587.600,1020.582,20.585,0.32,0.32,0.85,99.30,6.164,7.52,
2021/09/02,12:33:55,-0.5372,30.077,33.510,56.226,50576.242,1020.581,20.583,0.31,0.31,0.84,99.13,6.154,7.51,
2021/09/02,12:33:55,-0.5372,30.062,33.495,56.187,50556.516,1020.575,20.577,0.31,0.31,0.85,99.21,6.160,7.53,
2021/09/02,12:33:55,-0.5372,30.050,33.503,56.187,50568.338,1020.585,20.587,0.34,0.34,0.87,99.17,6.156,7.52,
2021/09/02,12:33:55,-0.5372,30.040,33.507,56.183,50575.577,1020.592,20.594,0.35,0.35,0.87,99.32,6.166,7.53,
2021/09/02,12:33:55,-0.5568,30.034,33.516,56.189,50587.242,1020.600,20.603,0.32,0.32,0.90,99.34,6.168,7.52,
2021/09/02,12:33:55,-0.5372,30.030,33.518,56.189,50590.825,1020.603,20.606,0.32,0.32,0.88,99.28,6.164,7.53,
2021/09/02,12:33:56,-0.5568,30.032,33.513,56.183,50583.414,1020.598,20.601,0.34,0.34,0.85,99.33,6.168,7.53,
2021/09/02,12:33:56,-0.5372,30.039,33.511,56.188,50580.440,1020.595,20.597,0.33,0.33,0.87,99.24,6.163,7.53,
2021/09/02,12:33:56,-0.5372,30.046,33.516,56.202,50586.565,1020.596,20.598,0.34,0.34,0.87,99.23,6.162,7.53,
2021/09/02,12:33:56,-0.5372,30.049,33.518,56.209,50589.409,1020.597,20.599,0.34,0.34,0.85,99.36,6.172,7.55,
2021/09/02,12:33:56,-0.5372,30.045,33.520,56.207,50591.680,1020.599,20.602,0.35,0.35,0.87,99.33,6.174,7.54,
2021/09/02,12:33:56,-0.5372,30.038,33.526,56.209,50600.630,1020.606,20.609,0.39,0.39,0.88,99.42,6.182,7.52,
2021/09/02,12:33:56,-0.5372,30.030,33.518,56.189,50590.510,1020.603,20.605,0.37,0.37,0.87,99.51,6.189,7.53,
2021/09/02,12:33:56,-0.5372,30.028,33.533,56.209,50610.882,1020.615,20.618,0.34,0.34,0.85,99.39,6.181,7.53,
2021/09/02,12:33:56,-0.5372,30.032,33.564,56.259,50651.729,1020.637,20.639,0.34,0.34,0.82,99.42,6.180,7.54,
2021/09/02,12:33:56,-0.5372,30.038,33.547,56.240,50628.670,1020.622,20.624,0.34,0.34,0.81,99.42,6.179,7.53,
2021/09/02,12:33:57,-0.5372,30.039,33.494,56.163,50557.719,1020.582,20.584,0.35,0.35,0.85,99.47,6.187,7.51,
2021/09/02,12:33:57,-0.5372,30.034,33.474,56.127,50530.720,1020.569,20.571,0.34,0.34,0.88,99.60,6.197,7.53,
2021/09/02,12:33:57,-0.5372,30.061,33.461,56.137,50512.083,1020.550,20.552,0.31,0.31,0.88,99.51,6.192,7.53,
2021/09/02,12:33:57,-0.5372,30.078,33.479,56.179,50534.162,1020.557,20.560,0.31,0.31,0.88,99.48,6.188,7.53,
2021/09/02,12:33:57,-0.5372,30.069,33.490,56.186,50549.502,1020.569,20.571,0.32,0.32,0.87,99.42,6.182,7.52,
2021/09/02,12:33:57,-0.5176,30.068,33.463,56.147,50513.983,1020.549,20.551,0.32,0.32,0.88,99.35,6.178,7.53,
2021/09/02,12:33:57,-0.5372,30.077,33.442,56.124,50485.130,1020.530,20.532,0.34,0.34,0.88,99.48,6.188,7.52,
2021/09/02,12:33:57,-0.5372,30.081,33.446,56.134,50489.480,1020.531,20.534,0.34,0.34,0.92,99.49,6.192,7.53,
2021/09/02,12:33:57,-0.5176,30.078,33.443,56.126,50485.958,1020.531,20.533,0.32,0.32,0.94,99.54,6.199,7.52,
2021/09/02,12:33:57,-0.5176,30.060,33.457,56.129,50506.952,1020.548,20.550,0.33,0.33,0.94,99.52,6.199,7.52,
2021/09/02,12:33:58,-0.5176,30.049,33.465,56.129,50517.863,1020.557,20.559,0.33,0.33,0.97,99.61,6.207,7.54,
2021/09/02,12:33:58,-0.5176,30.052,33.446,56.104,50491.919,1020.542,20.544,0.31,0.31,1.00,99.75,6.217,7.53,
2021/09/02,12:33:58,-0.5176,30.068,33.442,56.115,50485.753,1020.533,20.536,0.31,0.31,0.97,99.79,6.223,7.54,
2021/09/02,12:33:58,-0.5176,30.087,33.451,56.148,50496.433,1020.534,20.536,0.30,0.30,0.91,99.72,6.227,7.54,
2021/09/02,12:33:58,-0.5372,30.068,33.452,56.129,50498.814,1020.541,20.543,0.30,0.30,0.90,99.71,6.234,7.52,
2021/09/02,12:33:58,-0.5176,30.059,33.427,56.083,50465.733,1020.525,20.527,0.31,0.31,0.98,99.72,6.240,7.53,
2021/09/02,12:33:58,-0.5176,30.107,33.420,56.122,50453.665,1020.504,20.506,0.31,0.31,1.00,99.85,6.250,7.54,
2021/09/02,12:33:58,-0.5176,30.137,33.404,56.128,50429.192,1020.481,20.484,0.28,0.28,0.92,99.87,6.252,7.53,
2021/09/02,12:33:58,-0.5372,30.144,33.400,56.130,50423.431,1020.476,20.478,0.32,0.32,0.88,100.12,6.268,7.53,
2021/09/02,12:33:58,-0.5176,30.135,33.363,56.066,50374.324,1020.451,20.453,0.28,0.28,0.87,99.89,6.240,7.54,
2021/09/02,12:33:59,-0.5372,30.088,33.406,56.082,50435.971,1020.499,20.502,0.28,0.28,0.85,99.73,6.216,7.52,
2021/09/02,12:33:59,-0.5372,30.055,33.431,56.085,50472.257,1020.530,20.532,0.28,0.28,0.90,99.37,6.180,7.53,
2021/09/02,12:33:59,-0.5568,30.045,33.441,56.089,50485.359,1020.540,20.542,0.28,0.28,0.87,99.31,6.175,7.54,
2021/09/02,12:33:59,-0.5372,30.034,33.436,56.071,50480.131,1020.540,20.543,0.28,0.28,0.85,99.22,6.177,7.54,
2021/09/02,12:33:59,-0.5372,30.092,33.402,56.079,50429.523,1020.495,20.497,0.31,0.31,0.88,99.40,6.196,7.53,
2021/09/02,12:33:59,-0.5176,30.161,33.350,56.073,50355.761,1020.433,20.435,0.32,0.32,0.85,99.46,6.207,7.54,
2021/09/02,12:33:59,-0.5372,30.173,33.343,56.075,50344.572,1020.423,20.425,0.31,0.31,0.84,99.24,6.195,7.54,
2021/09/02,12:33:59,-0.5372,30.157,33.351,56.070,50356.946,1020.435,20.437,0.36,0.36,0.87,99.22,6.196,7.54,
2021/09/02,12:33:59,-0.5372,30.104,33.395,56.082,50419.753,1020.486,20.488,0.36,0.36,0.84,99.34,6.204,7.53,
2021/09/02,12:33:59,-0.5372,30.060,33.426,56.083,50465.337,1020.524,20.527,0.29,0.29,0.84,99.51,6.215,7.53,
2021/09/02,12:34:00,-0.5372,30.040,33.448,56.094,50495.278,1020.547,20.549,0.27,0.27,0.87,99.65,6.222,7.54,
2021/09/02,12:34:00,-0.5372,30.035,33.456,56.102,50507.443,1020.555,20.558,0.28,0.28,0.82,99.49,6.211,7.52,
2021/09/02,12:34:00,-0.5372,30.053,33.447,56.105,50492.846,1020.542,20.544,0.28,0.28,0.81,99.44,6.207,7.53,
2021/09/02,12:34:00,-0.5372,30.087,33.430,56.116,50468.171,1020.518,20.520,0.30,0.30,0.85,99.49,6.208,7.53,
2021/09/02,12:34:00,-0.5372,30.094,33.405,56.085,50433.566,1020.497,20.499,0.31,0.31,0.85,99.38,6.197,7.54,
2021/09/02,12:34:00,-0.5568,30.099,33.396,56.077,50421.251,1020.488,20.490,0.28,0.28,0.81,99.30,6.189,7.54,
2021/09/02,12:34:00,-0.5568,30.112,33.380,56.066,50398.913,1020.472,20.474,0.30,0.30,0.77,99.32,6.191,7.54,
2021/09/02,12:34:00,-0.5372,30.181,33.288,56.000,50270.080,1020.379,20.381,0.30,0.30,0.72,99.35,6.200,7.54,
2021/09/02,12:34:00,-0.5372,30.276,33.263,56.061,50230.343,1020.328,20.331,0.30,0.30,0.67,99.42,6.210,7.54,
2021/09/02,12:34:00,-0.5372,30.583,33.140,56.190,50042.889,1020.131,20.133,0.30,0.30,0.63,99.33,6.208,7.54,
