"","date","time","depth","water_temp","salinity","conductivity","ec25","density","sT","chl_f","chl_a","tur_range","do","weiss_do","v","gg_do"
"59","2021/09/02","12:39:51",-0.4783,29.989,32.066,53.977,48638.566,1019.53,19.532,0.34,0.34,0.8,102.35,6.453,7.52,NA
"60","2021/09/02","12:39:52",-0.4783,30.001,32.064,53.987,48636.089,1019.525,19.527,0.33,0.33,0.81,102.43,6.458,7.53,NA
"61","2021/09/02","12:39:52",-0.4783,30,32.063,53.984,48634.287,1019.524,19.526,0.32,0.32,0.82,102.42,6.457,7.52,NA
"62","2021/09/02","12:39:52",NA,29.978,32.068,53.97,48642.898,1019.535,19.538,0.3,0.3,0.82,102.36,6.452,7.54,NA
"63","2021/09/02","12:39:52",-0.4783,29.964,32.082,53.976,48661.807,1019.55,19.552,0.29,0.29,0.84,102.34,6.451,7.54,NA
"64","2021/09/02","12:39:52",-0.4783,29.962,32.082,53.974,48661.861,1019.551,19.553,0.29,0.29,0.84,102.36,6.453,7.51,NA
"65","2021/09/02","12:39:52",-0.4783,29.963,32.071,53.96,48648.197,1019.543,19.545,0.29,0.29,0.85,102.52,6.466,7.54,NA
"66","2021/09/02","12:39:52",NA,29.962,32.068,53.954,48643.528,1019.54,19.543,0.3,0.3,0.85,102.51,6.467,7.53,NA
"67","2021/09/02","12:39:52",-0.4783,29.964,32.072,53.962,48649.034,1019.543,19.545,0.31,0.31,0.85,102.54,6.467,7.53,NA
"68","2021/09/02","12:39:52",-0.4783,29.96,32.083,53.974,48664.174,1019.553,19.555,0.29,0.29,0.85,102.47,6.463,7.56,NA
"69","2021/09/02","12:39:52",-0.4783,29.948,32.093,53.978,48679.06,1019.565,19.567,0.33,0.33,0.84,102.42,6.459,7.55,NA
"70","2021/09/02","12:39:53",NA,29.946,32.094,53.977,48680.463,1019.566,19.568,0.34,0.34,0.82,102.48,6.462,7.53,NA
"71","2021/09/02","12:39:53",NA,29.962,32.079,53.969,48657.897,1019.549,19.551,0.33,0.33,0.84,102.54,6.466,7.53,NA
"72","2021/09/02","12:39:53",-0.4783,29.981,32.07,53.975,48644.561,1019.535,19.538,0.32,0.32,0.82,102.5,6.463,7.53,NA
"73","2021/09/02","12:39:53",-0.4783,29.994,32.071,53.989,48644.863,1019.532,19.534,0.32,0.32,0.81,102.49,6.462,7.53,NA
"74","2021/09/02","12:39:53",-0.4783,30.008,32.064,53.993,48634.421,1019.522,19.524,0.34,0.34,0.81,102.42,6.457,7.53,NA
"75","2021/09/02","12:39:53",-0.4783,30.024,32.053,53.992,48618.441,1019.508,19.51,NA,NA,0.8,102.49,6.461,7.54,NA
"76","2021/09/02","12:39:53",-0.4783,30.032,32.045,53.989,48608.117,1019.5,19.502,0.35,0.35,0.8,102.53,6.463,7.52,NA
"77","2021/09/02","12:39:53",NA,30.035,32.049,53.998,48613.245,1019.502,19.504,0.32,0.32,0.8,102.44,6.457,7.53,NA
"78","2021/09/02","12:39:53",-0.4783,30.033,32.054,54.003,48619.803,1019.506,19.508,0.31,0.31,0.8,102.38,6.452,7.53,NA
"79","2021/09/02","12:39:53",-0.4783,30.029,32.058,54.005,48625.798,1019.511,19.513,0.28,0.28,0.77,102.28,6.445,7.53,NA
"80","2021/09/02","12:39:54",-0.4783,30.024,32.066,54.012,48636.497,1019.518,19.52,0.28,0.28,0.78,102.42,6.453,7.52,NA
"81","2021/09/02","12:39:54",NA,30.017,32.068,54.009,48639.908,1019.522,19.524,0.31,0.31,0.78,102.49,6.457,7.52,NA
"82","2021/09/02","12:39:54",NA,29.995,32.084,54.011,48663.275,1019.542,19.544,0.28,0.28,0.78,102.44,6.454,7.53,NA
"83","2021/09/02","12:39:54",-0.4783,29.977,32.101,54.018,48687.189,1019.56,19.562,0.27,0.27,0.81,102.49,6.458,7.53,NA
"84","2021/09/02","12:39:54",-0.4783,29.969,32.111,54.025,48701.137,1019.57,19.573,0.26,0.26,0.78,102.56,6.461,7.54,NA
