"","date","time","depth","water_temp","salinity","conductivity","ec25","density","sT","chl_f","chl_a","tur_range","do","weiss_do","v","gg_do"
"30","2021/09/02","11:08:05",-0.5961,29.154,34.599,56.87,52107.722,1021.709,21.712,0.21,0.21,1.31,96.93,6.121,7.5,NA
"31","2021/09/02","11:08:05",-0.5961,29.168,34.582,56.859,52083.448,1021.692,21.694,0.21,0.21,1.27,97.09,6.134,7.49,NA
"32","2021/09/02","11:08:05",-0.5961,29.168,34.576,56.851,52075.9,1021.687,21.69,0.2,0.2,1.21,97.09,6.133,7.5,NA
"33","2021/09/02","11:08:05",-0.5961,29.159,34.603,56.88,52111.872,1021.71,21.713,0.19,0.19,1.18,97.01,6.124,7.5,NA
"34","2021/09/02","11:08:05",-0.5961,29.156,34.634,56.922,52153.704,1021.734,21.737,0.21,0.21,1.05,96.82,6.111,7.49,NA
"35","2021/09/02","11:08:05",-0.5961,29.155,34.636,56.925,52156.997,1021.737,21.739,0.21,0.21,1.02,96.93,6.121,7.51,NA
"36","2021/09/02","11:08:05",-0.5961,29.154,34.63,56.914,52148.243,1021.732,21.735,0.2,0.2,1,96.66,6.106,7.53,NA
"37","2021/09/02","11:08:05",NA,29.158,34.647,56.943,52170.699,1021.744,21.746,0.2,0.2,0.98,96.63,6.104,7.51,NA
"38","2021/09/02","11:08:05",-0.5961,29.163,34.649,56.953,52173.671,1021.743,21.746,0.21,0.21,0.91,96.54,6.1,7.52,NA
"39","2021/09/02","11:08:05",-0.5961,29.167,34.639,56.941,52159.409,1021.734,21.737,0.21,0.21,0.97,96.49,6.098,7.5,NA
"40","2021/09/02","11:08:06",-0.5961,29.172,34.64,56.948,52160.478,1021.734,21.736,0.23,0.23,0.95,96.45,6.096,7.52,NA
"41","2021/09/02","11:08:06",-0.5961,29.166,34.653,56.96,52178.323,1021.745,21.748,0.22,0.22,1.04,96.26,6.083,7.5,NA
"42","2021/09/02","11:08:06",-0.5961,29.154,34.663,56.963,52192.883,1021.757,21.76,0.21,0.21,1.07,96.14,6.076,7.49,NA
"43","2021/09/02","11:08:06",-0.5961,29.141,34.687,56.985,52226.448,1021.78,21.782,0.2,0.2,0.97,96.08,6.074,7.49,NA
"44","2021/09/02","11:08:06",NA,29.149,34.693,57,52232.794,1021.781,21.784,0.21,0.21,0.94,96.14,6.077,7.53,NA
"45","2021/09/02","11:08:06",-0.5961,29.138,34.708,57.011,52254.632,1021.796,21.799,0.2,0.2,1.02,96.28,6.082,7.51,NA
"46","2021/09/02","11:08:06",-0.5961,29.129,34.706,56.998,52252.156,1021.798,21.8,0.2,0.2,1.09,96.31,6.084,7.51,NA
"47","2021/09/02","11:08:06",NA,29.166,34.616,56.907,52129.595,1021.718,21.721,0.2,0.2,0.95,96.22,6.079,7.53,NA
"48","2021/09/02","11:08:06",-0.5961,29.241,34.463,56.762,51918.012,1021.578,21.58,0.21,0.21,0.97,96.06,6.073,7.52,NA
"49","2021/09/02","11:08:06",NA,29.203,34.468,56.729,51928.245,1021.594,21.597,0.21,0.21,0.98,96.09,6.073,7.54,NA
"50","2021/09/02","11:08:07",-0.5961,29.152,34.524,56.757,52006.904,1021.653,21.656,0.21,0.21,0.98,95.99,6.06,7.52,NA
"51","2021/09/02","11:08:07",-0.5961,29.18,34.507,56.763,51982.766,1021.632,21.634,0.18,0.18,0.92,95.89,6.051,7.52,NA
"52","2021/09/02","11:08:07",-0.5961,29.214,34.487,56.77,51952.868,1021.605,21.607,0.18,0.18,0.95,95.86,6.049,7.53,NA
"53","2021/09/02","11:08:07",-0.5961,29.222,34.455,56.731,51909.057,1021.578,21.581,0.2,0.2,0.91,95.85,6.048,7.52,NA
"54","2021/09/02","11:08:07",-0.5961,29.225,34.423,56.687,51866.443,1021.553,21.556,0.19,0.19,0.91,95.88,6.049,7.52,NA
"55","2021/09/02","11:08:07",-0.5961,29.224,34.422,56.685,51865.03,1021.553,21.555,0.2,0.2,0.91,96.03,6.06,7.51,NA
"56","2021/09/02","11:08:07",-0.5961,29.201,34.445,56.694,51897.363,1021.578,21.58,0.21,0.21,0.98,95.98,6.055,7.49,NA
"57","2021/09/02","11:08:07",-0.5961,29.173,34.468,56.699,51930.976,1021.605,21.607,0.2,0.2,0.94,95.83,6.039,7.54,NA
"58","2021/09/02","11:08:07",-0.5961,29.223,34.438,56.707,51886.517,1021.565,21.568,0.21,0.21,0.95,95.72,6.031,7.52,NA
"59","2021/09/02","11:08:07",-0.5961,29.288,34.386,56.7,51811.756,1021.504,21.507,0.21,0.21,0.95,95.75,6.034,7.51,NA
"60","2021/09/02","11:08:08",-0.5961,29.325,34.352,56.688,51762.791,1021.466,21.469,0.21,0.21,0.97,95.81,6.04,7.52,NA
"61","2021/09/02","11:08:08",-0.5961,29.345,34.343,56.697,51749.751,1021.453,21.456,0.2,0.2,0.97,95.81,6.039,7.53,NA
"62","2021/09/02","11:08:08",-0.5961,29.312,34.372,56.704,51791.293,1021.486,21.489,0.21,0.21,0.91,95.78,6.037,7.53,NA
"63","2021/09/02","11:08:08",NA,29.263,34.406,56.702,51840.166,1021.528,21.53,0.21,0.21,0.88,95.76,6.034,7.54,NA
"64","2021/09/02","11:08:08",-0.5961,29.317,34.363,56.696,51777.596,1021.477,21.479,0.19,0.19,0.88,95.67,6.029,7.53,NA
"65","2021/09/02","11:08:08",-0.5961,NA,34.265,56.678,51636.677,1021.363,21.365,0.21,0.21,0.88,95.57,6.024,7.53,NA
"66","2021/09/02","11:08:08",NA,NA,34.251,56.659,51618.85,1021.353,21.355,0.21,0.21,0.94,95.66,6.032,7.53,NA
"67","2021/09/02","11:08:08",-0.5961,29.327,34.336,56.667,51740.875,1021.453,21.456,0.21,0.21,1.02,95.66,6.033,7.53,NA
"68","2021/09/02","11:08:08",-0.5961,29.241,34.405,56.678,51841.335,1021.535,21.537,0.19,0.19,0.97,95.7,6.037,7.53,NA
"69","2021/09/02","11:08:08",-0.5961,29.186,34.435,56.664,51885.812,1021.575,21.578,0.19,0.19,0.94,95.68,6.036,7.53,NA
"70","2021/09/02","11:08:09",-0.5961,29.136,34.468,56.659,51933.647,1021.617,21.619,0.19,0.19,0.98,95.7,6.037,7.54,NA
"71","2021/09/02","11:08:09",-0.5961,29.104,34.502,56.675,51981.752,1021.653,21.655,0.21,0.21,1.08,95.67,6.037,7.54,NA
"72","2021/09/02","11:08:09",NA,29.099,34.511,56.684,51994.951,1021.662,21.664,0.21,0.21,NA,95.72,6.041,7.53,NA
"73","2021/09/02","11:08:09",-0.5961,29.105,34.503,56.678,51983.054,1021.653,21.656,0.21,0.21,1.32,95.68,6.039,7.53,NA
"74","2021/09/02","11:08:09",-0.5961,29.13,34.482,56.673,51952.723,1021.629,21.632,0.21,0.21,1.05,95.64,6.038,7.54,NA
"75","2021/09/02","11:08:09",-0.5961,29.143,34.483,56.687,51952.617,1021.625,21.628,0.21,0.21,0.92,95.57,6.034,7.54,NA
"76","2021/09/02","11:08:09",NA,29.143,34.498,56.711,51973.629,1021.637,21.64,0.2,0.2,0.87,95.58,6.034,7.53,NA
"77","2021/09/02","11:08:09",-0.5961,29.188,34.473,56.722,51935.946,1021.603,21.605,0.21,0.21,0.84,95.52,6.031,7.53,NA
"78","2021/09/02","11:08:09",-0.5961,29.246,34.441,56.736,51888.288,1021.559,21.562,0.19,0.19,0.87,95.47,6.029,7.54,NA
"79","2021/09/02","11:08:09",-0.5961,29.28,34.422,56.743,51860.299,1021.534,21.537,0.18,0.18,0.91,95.5,6.033,7.54,NA
"80","2021/09/02","11:08:10",NA,29.261,34.441,56.751,51886.815,1021.554,21.557,0.2,0.2,0.92,95.47,6.03,7.52,NA
"81","2021/09/02","11:08:10",NA,29.229,34.477,56.77,51937.837,1021.592,21.595,0.2,0.2,0.95,95.5,6.028,7.54,NA
"82","2021/09/02","11:08:10",NA,29.18,34.515,56.773,51992.288,1021.637,21.64,0.2,0.2,1.04,95.49,6.021,7.53,NA
"83","2021/09/02","11:08:10",NA,29.16,34.525,56.768,52008.287,1021.652,21.654,0.19,0.19,1.14,95.36,6.007,7.54,NA
"84","2021/09/02","11:08:10",NA,29.156,34.522,56.76,52004.769,1021.651,21.653,0.2,0.2,1.11,95.29,5.998,7.53,NA
"85","2021/09/02","11:08:10",NA,29.148,34.519,56.746,52001.391,1021.651,21.654,0.2,0.2,1.08,95.24,5.992,7.57,NA
"86","2021/09/02","11:08:10",NA,29.115,34.534,56.733,52023.816,1021.673,21.676,0.2,0.2,1.07,95.16,5.984,7.54,NA
"87","2021/09/02","11:08:10",-0.5961,29.095,34.544,56.726,52038.26,1021.687,21.69,0.2,0.2,0.92,95.11,5.978,7.54,NA
"88","2021/09/02","11:08:10",NA,29.119,34.525,56.724,52010.693,1021.665,21.667,0.2,0.2,0.9,95.01,5.977,7.53,NA
"89","2021/09/02","11:08:10",NA,29.139,34.514,56.731,51995.543,1021.65,21.653,0.19,0.19,0.84,95.37,6.007,7.55,NA
"90","2021/09/02","11:08:11",NA,29.221,34.461,56.739,51917.438,1021.583,21.586,0.21,0.21,0.84,95.29,6.005,7.53,NA
"91","2021/09/02","11:08:11",NA,29.246,34.413,56.695,51850.738,1021.538,21.541,0.21,0.21,0.87,95.21,5.999,7.55,NA
"92","2021/09/02","11:08:11",NA,29.237,34.377,56.632,51802.933,1021.514,21.517,0.21,0.21,0.84,95.1,5.99,7.52,NA
"93","2021/09/02","11:08:11",NA,29.233,34.386,56.641,51815.49,1021.522,21.525,0.19,0.19,0.84,95.1,5.988,7.54,NA
"94","2021/09/02","11:08:11",NA,29.232,34.4,56.661,51835.342,1021.534,21.537,0.18,0.18,0.87,95.11,5.989,7.54,NA
"95","2021/09/02","11:08:11",-0.5961,29.248,34.388,56.661,51817.482,1021.519,21.522,0.19,0.19,0.88,95.08,5.992,7.54,NA
"96","2021/09/02","11:08:11",-0.5961,29.287,34.327,56.612,51732.751,1021.46,21.463,0.2,0.2,0.82,95.26,6.009,7.53,NA
"97","2021/09/02","11:08:11",NA,29.358,34.235,56.551,51603.665,1021.368,21.37,0.19,0.19,0.82,95.42,6.024,7.52,NA
"98","2021/09/02","11:08:11",NA,NA,34.193,56.535,51543.947,1021.321,21.324,0.19,0.19,0.84,95.34,6.02,7.53,NA
"99","2021/09/02","11:08:11",NA,NA,34.195,56.532,51547.06,1021.325,21.327,0.19,0.19,0.88,95.37,6.02,7.52,NA
"100","2021/09/02","11:08:12",NA,29.344,34.232,56.533,51601.249,1021.37,21.373,0.2,0.2,0.87,95.43,6.02,7.54,NA
"101","2021/09/02","11:08:12",NA,29.253,34.285,56.515,51679.521,1021.44,21.443,0.19,0.19,0.84,95.46,6.019,7.54,NA
"102","2021/09/02","11:08:12",NA,29.202,34.314,56.504,51721.921,1021.479,21.481,0.18,0.18,0.81,95.32,6.009,7.53,NA
