"","date","time","depth","water_temp","salinity","conductivity","ec25","density","sT","chl_f","chl_a","tur_range","do","weiss_do","v","gg_do"
"1","2021/09/02","09:51:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,47.11,3.522,NA,NA
"2","2021/09/02","09:51:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,72.55,5.424,NA,NA
"3","2021/09/02","09:51:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.25,6.373,NA,NA
"4","2021/09/02","09:51:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.23,6.746,NA,NA
"5","2021/09/02","09:51:30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.23,NA,NA,NA
"6","2021/09/02","09:51:30",NA,30.342,NA,NA,NA,NA,NA,NA,NA,NA,92.94,5.939,NA,NA
"7","2021/09/02","09:51:30",-0.4979,NA,NA,NA,NA,1020.986,20.988,0.24,0.24,NA,93.11,5.732,NA,NA
"8","2021/09/02","09:51:30",-0.4979,NA,34.127,NA,51357.648,NA,NA,NA,NA,NA,92.9,5.714,NA,NA
"9","2021/09/02","09:51:30",-0.4979,NA,33.987,NA,NA,NA,NA,NA,NA,NA,92.71,5.702,NA,NA
"10","2021/09/02","09:51:31",-0.4979,NA,NA,57.489,NA,NA,NA,0.24,0.24,1.55,92.56,5.697,NA,NA
"11","2021/09/02","09:51:31",-0.4979,NA,NA,57.439,NA,NA,NA,0.24,0.24,1.35,92.28,5.684,NA,NA
"12","2021/09/02","09:51:31",-0.5176,NA,NA,57.363,NA,NA,NA,0.24,0.24,1.31,92.05,5.675,7.47,NA
"13","2021/09/02","09:51:31",-0.4783,NA,NA,57.332,NA,NA,NA,0.25,0.25,1.36,91.84,5.665,NA,NA
"14","2021/09/02","09:51:31",-0.4783,NA,NA,57.294,NA,NA,NA,0.24,0.24,1.44,91.48,5.646,7.47,NA
"15","2021/09/02","09:51:31",-0.4979,NA,NA,57.292,NA,NA,NA,0.24,0.24,1.51,91.2,5.633,7.47,NA
"16","2021/09/02","09:51:31",-0.4783,NA,NA,57.286,NA,NA,NA,0.25,0.25,1.54,90.98,5.624,NA,NA
"17","2021/09/02","09:51:31",-0.4783,NA,NA,57.29,NA,NA,NA,0.24,0.24,1.54,90.69,5.612,7.47,NA
"18","2021/09/02","09:51:31",-0.4979,NA,NA,57.301,NA,NA,NA,0.24,0.24,1.44,90.45,5.602,7.47,NA
"19","2021/09/02","09:51:31",-0.4783,NA,33.996,57.311,51201.415,NA,NA,0.21,0.21,1.44,90.23,5.591,7.47,NA
"20","2021/09/02","09:51:32",-0.4783,NA,34.024,57.317,51241.108,1020.859,20.861,0.21,0.21,1.42,89.87,5.568,7.48,NA
"21","2021/09/02","09:51:32",-0.4783,30.377,34.036,57.321,51257.855,1020.872,20.875,0.21,0.21,1.34,89.68,5.555,7.48,NA
"22","2021/09/02","09:51:32",-0.4979,30.343,34.061,57.323,51293.784,1020.903,20.905,0.21,0.21,1.29,89.39,5.535,7.48,NA
"23","2021/09/02","09:51:32",-0.4783,30.348,34.048,57.31,51277.149,1020.892,20.894,0.21,0.21,1.31,89.09,5.517,7.48,NA
"24","2021/09/02","09:51:32",-0.4979,30.345,34.035,57.287,51260.039,1020.883,20.885,0.21,0.21,1.34,88.6,5.487,7.5,NA
"25","2021/09/02","09:51:32",-0.4979,30.327,34.039,57.273,51265.701,1020.892,20.894,0.22,0.22,1.29,88.36,5.473,7.49,NA
"26","2021/09/02","09:51:32",-0.4979,30.318,34.049,57.28,51280.263,1020.903,20.905,0.24,0.24,1.31,88.22,5.467,7.49,NA
"27","2021/09/02","09:51:32",-0.4979,30.32,34.047,57.278,51276.761,1020.9,20.902,0.24,0.24,1.27,87.89,5.45,7.49,NA
"28","2021/09/02","09:51:32",-0.4979,30.326,34.034,57.265,51259.13,1020.889,20.891,0.24,0.24,1.28,87.69,5.441,7.49,NA
"29","2021/09/02","09:51:32",-0.4979,30.33,34.03,57.263,51253.206,1020.884,20.886,0.23,0.23,1.31,87.38,5.424,7.49,NA
"30","2021/09/02","09:51:33",-0.4783,30.336,34.024,57.262,51245.538,1020.878,20.88,0.24,0.24,1.28,87.11,5.408,7.5,NA
"31","2021/09/02","09:51:33",-0.4783,30.336,34.03,57.27,51253.059,1020.882,20.884,0.24,0.24,1.24,86.98,5.4,7.51,NA
"32","2021/09/02","09:51:33",-0.4979,30.327,34.038,57.273,51265.187,1020.892,20.894,0.21,0.21,1.24,86.61,5.377,7.5,NA
"33","2021/09/02","09:51:33",-0.4979,30.318,34.047,57.278,51277.792,1020.901,20.903,0.21,0.21,1.24,86.4,5.363,7.51,NA
"34","2021/09/02","09:51:33",-0.4979,30.316,34.053,57.284,51285.642,1020.906,20.908,0.23,0.23,1.28,86.16,5.349,7.51,NA
"35","2021/09/02","09:51:33",-0.4979,30.306,34.063,57.288,51299.646,1020.917,20.919,0.21,0.21,1.32,86.05,5.342,7.49,NA
"36","2021/09/02","09:51:33",-0.4979,30.297,34.073,57.293,51313.136,1020.927,20.929,0.21,0.21,1.36,85.89,5.333,7.5,NA
"37","2021/09/02","09:51:33",-0.4979,30.296,34.073,57.293,51314.089,1020.928,20.93,0.21,0.21,1.41,85.73,5.325,7.5,NA
"38","2021/09/02","09:51:33",-0.4783,30.292,34.077,57.295,51319.908,1020.933,20.935,0.21,0.21,1.41,85.65,5.323,7.51,NA
