"","date","time","depth","water_temp","salinity","conductivity","ec25","density","sT","chl_f","chl_a","tur_range","do","weiss_do","v","gg_do"
"34","2021/09/02","10:08:25",-0.5176,30.323,34.242,57.573,51537.941,1021.046,21.048,0.27,0.27,2.69,NA,NA,NA,NA
"35","2021/09/02","10:08:25",-0.5176,30.324,34.244,57.577,51540.327,1021.047,21.049,0.28,0.28,2.66,NA,NA,NA,NA
"36","2021/09/02","10:08:25",NA,30.324,34.241,57.573,51536.856,1021.045,21.047,0.28,0.28,2.65,NA,NA,7.53,NA
"37","2021/09/02","10:08:25",-0.5176,30.325,34.244,57.577,51539.64,1021.046,21.048,0.27,0.27,2.56,NA,NA,7.52,NA
"38","2021/09/02","10:08:25",NA,30.323,34.246,57.579,51543.467,1021.049,21.051,0.27,0.27,2.5,NA,NA,7.53,NA
"39","2021/09/02","10:08:25",NA,30.323,34.245,57.579,51542.144,1021.048,21.05,0.27,0.27,2.53,NA,NA,7.53,NA
"40","2021/09/02","10:08:26",-0.5176,30.329,34.244,57.583,51540.028,1021.045,21.047,0.27,0.27,2.48,NA,NA,7.55,NA
"41","2021/09/02","10:08:26",-0.5176,30.334,34.245,57.589,51541.102,1021.044,21.046,0.26,0.26,2.46,NA,NA,7.52,NA
"42","2021/09/02","10:08:26",-0.5176,30.334,34.244,57.588,51539.9,1021.043,21.045,0.27,0.27,2.42,NA,NA,7.52,NA
"43","2021/09/02","10:08:26",-0.5176,30.333,34.242,57.584,51537.31,1021.042,21.044,0.25,0.25,2.52,NA,NA,7.53,NA
"44","2021/09/02","10:08:26",-0.5176,30.335,34.237,57.578,51529.847,1021.037,21.04,0.25,0.25,2.49,NA,NA,7.53,NA
"45","2021/09/02","10:08:26",-0.5176,30.333,34.239,57.579,51532.805,1021.04,21.042,0.25,0.25,2.57,NA,NA,7.53,NA
"46","2021/09/02","10:08:26",-0.5176,30.331,34.241,57.58,51536.124,1021.042,21.044,0.24,0.24,NA,NA,NA,NA,NA
"47","2021/09/02","10:08:26",-0.5176,30.328,34.242,57.579,51537.681,1021.044,21.046,0.24,0.24,NA,NA,NA,7.52,NA
"48","2021/09/02","10:08:26",-0.5176,30.329,34.246,57.585,51542.291,1021.046,21.048,0.24,0.24,NA,76.33,4.737,7.52,NA
"49","2021/09/02","10:08:26",-0.5176,30.33,34.247,57.588,51544.26,1021.047,21.049,0.26,0.26,2.73,76.33,4.738,7.53,NA
"50","2021/09/02","10:08:27",-0.5176,30.332,34.248,57.591,51544.647,1021.046,21.049,0.26,0.26,2.8,NA,NA,7.53,NA
"51","2021/09/02","10:08:27",NA,30.333,34.246,57.589,51542.249,1021.045,21.047,0.24,0.24,NA,76.38,NA,7.52,NA
"52","2021/09/02","10:08:27",-0.5176,30.331,34.248,57.59,51544.599,1021.047,21.049,0.25,0.25,2.66,76.3,4.736,7.53,NA
"53","2021/09/02","10:08:27",-0.5176,30.33,34.251,57.594,51549.772,1021.05,21.052,0.26,0.26,2.59,76.36,NA,7.52,NA
"54","2021/09/02","10:08:27",-0.5176,30.33,34.254,57.598,51552.874,1021.052,21.054,0.26,0.26,2.48,76.34,4.738,7.53,NA
"55","2021/09/02","10:08:27",-0.5176,30.33,34.253,57.597,51551.898,1021.051,21.053,0.25,0.25,2.48,76.23,4.732,7.53,NA
"56","2021/09/02","10:08:27",-0.5176,30.332,34.253,57.598,51551.809,1021.051,21.053,0.25,0.25,2.52,76.17,4.728,7.55,NA
"57","2021/09/02","10:08:27",NA,30.331,34.255,57.601,51554.008,1021.052,21.054,0.25,0.25,2.53,76.15,4.726,7.52,NA
"58","2021/09/02","10:08:27",-0.5176,30.33,34.257,57.603,51556.695,1021.054,21.056,0.27,0.27,2.57,76.19,4.729,7.53,NA
"59","2021/09/02","10:08:27",NA,30.329,34.258,57.603,51557.935,1021.055,21.057,0.26,0.26,2.57,76.08,4.722,7.53,NA
"60","2021/09/02","10:08:28",NA,30.327,34.262,57.607,51564.128,1021.059,21.061,0.26,0.26,2.53,76.07,4.721,7.53,NA
"61","2021/09/02","10:08:28",-0.5176,30.325,34.261,57.604,51563.202,1021.059,21.061,0.27,0.27,2.55,76.03,4.719,7.52,NA
"62","2021/09/02","10:08:28",-0.5176,30.326,34.26,57.602,51560.906,1021.058,21.06,0.26,0.26,2.52,76.04,4.72,7.53,NA
"63","2021/09/02","10:08:28",-0.5176,30.323,34.264,57.607,51567.541,1021.062,21.064,0.26,0.26,2.56,76.01,4.718,7.54,NA
"64","2021/09/02","10:08:28",NA,30.323,34.264,57.605,51566.46,1021.062,21.064,0.26,0.26,2.46,76.01,4.718,7.53,NA
"65","2021/09/02","10:08:28",NA,30.323,34.265,57.607,51568.087,1021.062,21.065,0.25,0.25,2.46,76.04,4.719,7.54,NA
"66","2021/09/02","10:08:28",NA,30.323,34.264,57.605,51566.437,1021.061,21.064,0.26,0.26,2.43,76.06,4.721,7.53,NA
"67","2021/09/02","10:08:28",NA,30.328,34.259,57.604,51560.424,1021.056,21.059,0.25,0.25,2.43,76.01,4.717,7.53,NA
"68","2021/09/02","10:08:28",-0.5176,30.335,34.255,57.606,51554.777,1021.051,21.054,0.25,0.25,2.45,75.92,4.712,7.55,NA
"69","2021/09/02","10:08:28",-0.5176,30.337,34.254,57.605,51552.479,1021.049,21.052,0.27,0.27,2.42,75.94,4.713,7.52,NA
"70","2021/09/02","10:08:29",-0.5176,30.34,34.257,57.613,51555.969,1021.05,21.053,0.25,0.25,2.36,75.9,4.71,7.53,NA
"71","2021/09/02","10:08:29",NA,30.342,34.258,57.617,51557.88,1021.051,21.053,0.25,0.25,2.38,75.92,4.711,7.53,NA
"72","2021/09/02","10:08:29",NA,30.344,34.256,57.616,51554.437,1021.048,21.051,0.25,0.25,2.53,75.98,4.715,7.53,NA
"73","2021/09/02","10:08:29",-0.5176,30.347,34.255,57.617,51552.701,1021.047,21.049,0.24,0.24,2.45,76.02,4.718,7.53,NA
"74","2021/09/02","10:08:29",-0.5176,30.35,34.253,57.619,51550.951,1021.045,21.047,0.28,0.28,2.35,76.01,4.717,7.55,NA
"75","2021/09/02","10:08:29",-0.5176,30.354,34.25,57.617,51545.519,1021.04,21.043,0.3,0.3,2.46,75.96,4.713,7.55,NA
"76","2021/09/02","10:08:29",NA,30.353,34.253,57.621,51549.651,1021.043,21.045,0.29,0.29,2.46,75.92,4.71,7.54,NA
"77","2021/09/02","10:08:29",-0.5176,30.348,34.25,57.612,51546.727,1021.043,21.045,0.26,0.26,2.35,75.95,4.713,7.52,NA
"78","2021/09/02","10:08:29",-0.5176,30.343,34.255,57.614,51553.908,1021.048,21.051,0.25,0.25,2.35,75.97,4.714,7.53,NA
"79","2021/09/02","10:08:29",-0.5176,30.345,34.255,57.616,51553.161,1021.047,21.05,0.24,0.24,2.48,75.97,4.715,7.53,NA
"80","2021/09/02","10:08:30",-0.5176,30.35,34.254,57.619,51552.181,1021.046,21.048,0.25,0.25,2.57,76,4.716,7.53,NA
"81","2021/09/02","10:08:30",-0.5176,30.354,34.251,57.619,51547.355,1021.041,21.044,0.24,0.24,2.48,75.99,4.716,7.55,NA
"82","2021/09/02","10:08:30",-0.5176,30.352,34.253,57.62,51550.57,1021.044,21.046,0.27,0.27,2.43,75.92,4.712,7.55,NA
"83","2021/09/02","10:08:30",NA,30.349,34.256,57.622,51554.775,1021.047,21.049,0.28,0.28,2.45,75.92,4.712,7.52,NA
"84","2021/09/02","10:08:30",-0.5176,30.348,34.256,57.621,51555.087,1021.048,21.05,0.28,0.28,2.4,75.93,4.713,7.55,NA
"85","2021/09/02","10:08:30",-0.5176,30.347,34.258,57.622,51557.154,1021.049,21.051,0.28,0.28,2.39,75.92,4.712,7.55,NA
"86","2021/09/02","10:08:30",-0.5176,30.346,34.261,57.625,51560.908,1021.052,21.054,0.27,0.27,2.4,75.99,4.716,7.55,NA
"87","2021/09/02","10:08:30",-0.5176,30.345,34.263,57.627,51563.917,1021.054,21.056,0.26,0.26,2.4,75.99,4.716,7.53,NA
"88","2021/09/02","10:08:30",-0.5176,30.344,34.265,57.629,51566.491,1021.055,21.057,0.24,0.24,2.38,75.85,4.707,7.55,NA
"89","2021/09/02","10:08:30",NA,30.345,34.266,57.631,51568.091,1021.056,21.058,0.26,0.26,2.38,75.85,4.707,7.54,NA
"90","2021/09/02","10:08:31",NA,30.343,34.269,57.634,51572.369,1021.059,21.061,0.28,0.28,2.32,75.89,4.71,7.52,NA
"91","2021/09/02","10:08:31",-0.5176,30.341,34.27,57.634,51574.001,1021.06,21.063,0.25,0.25,2.35,75.85,4.707,7.53,NA
"92","2021/09/02","10:08:31",-0.5176,30.339,34.272,57.636,51577.034,1021.062,21.065,0.24,0.24,2.46,75.84,4.707,7.55,NA
"93","2021/09/02","10:08:31",-0.5176,30.339,34.278,57.644,51585.124,1021.067,21.069,0.24,0.24,2.49,75.85,4.707,7.54,NA
"94","2021/09/02","10:08:31",-0.5176,30.344,34.274,57.644,51579.402,1021.062,21.065,0.25,0.25,2.43,75.82,4.705,7.54,NA
"95","2021/09/02","10:08:31",-0.5176,30.349,34.27,57.641,51572.863,1021.057,21.06,0.26,0.26,2.36,75.95,4.713,7.52,NA
"96","2021/09/02","10:08:31",-0.5176,30.35,34.27,57.644,51573.737,1021.058,21.06,0.26,0.26,2.35,75.9,4.71,NA,NA
"97","2021/09/02","10:08:31",-0.5176,30.35,34.27,57.643,51573.18,1021.057,21.059,0.27,0.27,2.35,75.79,4.704,7.54,NA
"98","2021/09/02","10:08:31",-0.5176,30.351,34.272,57.647,51575.187,1021.058,21.06,0.27,0.27,2.33,75.85,4.707,7.54,NA
"99","2021/09/02","10:08:31",-0.5176,30.351,34.27,57.645,51573.625,1021.057,21.059,0.25,0.25,2.32,75.9,4.71,7.54,NA
"100","2021/09/02","10:08:32",-0.5176,30.347,34.273,57.645,51577.291,1021.06,21.062,0.25,0.25,2.36,75.9,4.71,7.52,NA
"101","2021/09/02","10:08:32",-0.5176,30.348,34.275,57.649,51580.259,1021.062,21.064,0.25,0.25,2.4,75.79,4.703,7.53,NA
"102","2021/09/02","10:08:32",-0.5176,30.351,34.274,57.65,51578.041,1021.06,21.062,0.25,0.25,2.43,75.8,4.704,7.53,NA
"103","2021/09/02","10:08:32",NA,30.357,34.272,57.654,51575.735,1021.056,21.059,0.26,0.26,2.42,75.78,4.703,7.54,NA
"104","2021/09/02","10:08:32",-0.5176,30.36,34.27,57.653,51571.881,1021.053,21.056,0.24,0.24,2.45,75.83,4.706,7.54,NA
"105","2021/09/02","10:08:32",-0.5176,30.362,34.264,57.647,51564.546,1021.049,21.051,0.25,0.25,2.52,75.74,4.701,7.53,NA
"106","2021/09/02","10:08:32",NA,30.363,34.257,57.638,51555.023,1021.043,21.045,0.26,0.26,2.59,75.71,4.699,7.55,NA
"107","2021/09/02","10:08:32",-0.5176,30.364,34.256,57.637,51553.501,1021.042,21.044,0.26,0.26,2.55,75.74,4.701,7.54,NA
"108","2021/09/02","10:08:32",NA,30.367,34.256,57.64,51552.474,1021.04,21.043,0.27,0.27,2.5,75.79,4.704,7.53,NA
"109","2021/09/02","10:08:32",-0.5176,30.37,34.255,57.642,51550.957,1021.039,21.041,0.28,0.28,2.6,75.75,4.702,7.54,NA
"110","2021/09/02","10:08:33",-0.5176,30.373,34.255,57.644,51550.806,1021.038,21.04,0.27,0.27,2.59,75.74,4.701,7.54,NA
"111","2021/09/02","10:08:33",-0.5176,30.374,34.254,57.645,51549.994,1021.037,21.039,0.26,0.26,2.53,75.74,4.701,7.55,NA
"112","2021/09/02","10:08:33",-0.5176,30.373,34.256,57.646,51552.317,1021.038,21.041,0.26,0.26,2.65,75.72,4.699,7.54,NA
"113","2021/09/02","10:08:33",-0.5176,30.371,34.257,57.647,51554.737,1021.04,21.043,0.26,0.26,2.75,75.76,4.701,7.55,NA
"114","2021/09/02","10:08:33",-0.5176,30.369,34.26,57.649,51558.06,1021.043,21.045,0.28,0.28,2.79,75.8,4.704,7.54,NA
"115","2021/09/02","10:08:33",-0.5176,30.367,34.263,57.65,51561.93,1021.046,21.048,0.28,0.28,2.85,75.75,4.7,7.54,NA
"116","2021/09/02","10:08:33",NA,30.365,34.264,57.651,51564.296,1021.048,21.05,0.27,0.27,2.75,75.75,4.7,7.54,NA
"117","2021/09/02","10:08:33",-0.5176,30.364,34.266,57.652,51566.501,1021.049,21.051,0.28,0.28,2.7,75.78,4.701,7.55,NA
"118","2021/09/02","10:08:33",NA,30.364,34.268,57.655,51569.144,1021.051,21.053,0.28,0.28,2.75,75.78,4.701,7.54,NA
"119","2021/09/02","10:08:33",-0.5176,30.365,34.267,57.655,51567.967,1021.05,21.052,0.27,0.27,2.72,75.78,4.701,7.54,NA
"120","2021/09/02","10:08:34",-0.5176,30.363,34.267,57.652,51567.744,1021.05,21.052,0.26,0.26,2.7,75.7,4.696,7.54,NA
"121","2021/09/02","10:08:34",-0.5176,30.361,34.268,57.652,51569.755,1021.052,21.054,0.27,0.27,2.65,75.68,4.695,7.54,NA
"122","2021/09/02","10:08:34",NA,30.36,34.271,57.655,51573.596,1021.054,21.057,0.27,0.27,2.63,75.72,4.697,7.54,NA
"123","2021/09/02","10:08:34",NA,30.362,34.272,57.659,51575.125,1021.055,21.057,0.27,0.27,2.67,75.69,4.695,7.53,NA
"124","2021/09/02","10:08:34",-0.5176,30.362,34.271,57.657,51573.165,1021.053,21.056,0.28,0.28,2.76,75.77,4.7,7.55,NA
"125","2021/09/02","10:08:34",-0.5176,30.363,34.27,57.656,51571.721,1021.052,21.055,0.26,0.26,2.82,75.72,4.697,7.55,NA
"126","2021/09/02","10:08:34",-0.5176,30.364,34.272,57.66,51574.26,1021.054,21.056,0.26,0.26,2.73,75.72,4.697,7.54,NA
"127","2021/09/02","10:08:34",-0.5176,30.364,34.273,57.664,51576.701,1021.055,21.057,0.26,0.26,2.56,75.74,4.698,7.55,NA
"128","2021/09/02","10:08:34",-0.5176,30.366,34.274,57.666,51577.694,1021.055,21.057,0.25,0.25,2.59,75.72,4.697,7.54,NA
"129","2021/09/02","10:08:34",-0.5176,30.367,34.275,57.669,51578.85,1021.055,21.057,0.28,0.28,2.73,75.73,4.698,7.54,NA
"130","2021/09/02","10:08:35",-0.5176,30.368,34.275,57.67,51579.042,1021.055,21.057,0.28,0.28,2.67,75.73,4.698,7.52,NA
"131","2021/09/02","10:08:35",-0.5176,30.37,34.273,57.669,51575.154,1021.052,21.054,0.25,0.25,2.38,75.63,4.691,7.54,NA
"132","2021/09/02","10:08:35",-0.5176,30.378,34.26,57.658,51558.181,1021.04,21.043,0.25,0.25,2.28,75.67,4.694,7.55,NA
"133","2021/09/02","10:08:35",-0.5176,30.379,34.257,57.654,51552.979,1021.037,21.039,0.25,0.25,2.28,75.66,4.693,7.53,NA
"134","2021/09/02","10:08:35",-0.5176,30.38,34.256,57.655,51552.36,1021.036,21.039,0.27,0.27,2.33,75.72,4.697,7.53,NA
"135","2021/09/02","10:08:35",-0.5176,30.383,34.256,57.657,51551.55,1021.035,21.037,0.27,0.27,2.32,75.71,4.697,7.55,NA
"136","2021/09/02","10:08:35",-0.5176,30.383,34.255,57.655,51550.372,1021.034,21.037,0.26,0.26,2.29,75.74,4.699,7.54,NA
"137","2021/09/02","10:08:35",-0.5176,30.381,34.253,57.65,51548.008,1021.034,21.036,0.25,0.25,2.26,75.76,4.7,7.55,NA
"138","2021/09/02","10:08:35",-0.5176,30.38,34.256,57.654,51552.072,1021.036,21.038,0.26,0.26,2.23,75.78,4.701,7.53,NA
"139","2021/09/02","10:08:35",-0.5176,30.388,34.253,57.659,51547.86,1021.031,21.034,0.29,0.29,2.32,75.83,4.705,7.52,NA
"140","2021/09/02","10:08:36",NA,30.391,34.253,57.661,51547.368,1021.03,21.032,0.27,0.27,2.42,75.85,4.706,7.54,NA
"141","2021/09/02","10:08:36",-0.5176,30.39,34.253,57.661,51548.04,1021.031,21.033,0.28,0.28,2.4,75.79,4.703,7.54,NA
"142","2021/09/02","10:08:36",NA,30.396,34.25,57.662,51542.953,1021.026,21.028,0.26,0.26,2.42,75.65,4.695,7.54,NA
"143","2021/09/02","10:08:36",-0.5176,30.4,34.244,57.656,51534.36,NA,21.023,0.25,0.25,2.48,75.74,4.7,7.54,NA
"144","2021/09/02","10:08:36",-0.5176,30.396,34.238,57.644,51526.652,NA,NA,0.24,0.24,2.5,75.72,4.698,7.55,NA
"145","2021/09/02","10:08:36",-0.5176,30.389,34.244,57.646,51535.656,1021.024,21.027,0.25,0.25,2.43,75.66,4.694,7.55,NA
"146","2021/09/02","10:08:36",-0.5176,30.384,34.25,57.649,51543.721,1021.03,21.033,0.24,0.24,2.38,75.65,4.694,7.54,NA
"147","2021/09/02","10:08:36",-0.5176,30.383,34.25,57.648,51543.947,1021.031,21.033,0.24,0.24,2.38,75.61,4.692,7.55,NA
"148","2021/09/02","10:08:36",NA,30.382,34.252,57.65,51546.901,1021.033,21.035,0.25,0.25,2.38,75.57,4.69,7.54,NA
"149","2021/09/02","10:08:36",NA,30.381,34.256,57.654,51552.007,1021.036,21.038,0.26,0.26,2.39,75.58,4.691,7.54,NA
"150","2021/09/02","10:08:37",-0.5176,30.379,34.254,57.65,51549.22,1021.035,21.037,0.27,0.27,2.33,75.56,4.69,7.53,NA
"151","2021/09/02","10:08:37",-0.5176,30.377,34.26,57.655,51557.117,1021.04,21.042,0.24,0.24,2.29,75.61,4.693,7.55,NA
"152","2021/09/02","10:08:37",NA,30.373,34.266,57.661,51565.659,1021.046,21.048,0.25,0.25,2.33,75.65,4.695,7.54,NA
"153","2021/09/02","10:08:37",-0.5176,30.37,34.268,57.662,51569.41,1021.049,21.051,0.26,0.26,2.53,75.62,4.693,7.54,NA
"154","2021/09/02","10:08:37",-0.5176,30.366,34.271,57.661,51572.999,1021.052,21.054,0.27,0.27,2.63,75.69,4.697,7.54,NA
"155","2021/09/02","10:08:37",-0.5176,30.364,34.274,57.664,51577.593,1021.055,21.058,0.29,0.29,2.45,75.68,4.696,7.55,NA
"156","2021/09/02","10:08:37",-0.5176,30.364,34.275,57.665,51578.44,1021.056,21.058,0.26,0.26,2.3,75.61,4.691,7.54,NA
"157","2021/09/02","10:08:37",-0.5176,30.367,34.272,57.665,51575.067,1021.053,21.055,0.25,0.25,2.4,75.6,4.691,7.53,NA
"158","2021/09/02","10:08:37",-0.5176,30.369,34.271,57.665,51573.214,1021.051,21.054,0.26,0.26,2.39,75.6,4.69,7.55,NA
"159","2021/09/02","10:08:37",-0.5176,30.369,34.271,57.664,51572.749,1021.051,21.053,0.25,0.25,2.29,75.59,4.69,7.55,NA
"160","2021/09/02","10:08:38",NA,30.368,34.27,57.663,51572.146,1021.051,21.053,0.27,0.27,2.22,75.55,4.687,7.55,NA
"161","2021/09/02","10:08:38",-0.5176,30.368,34.267,57.658,51567.28,1021.048,21.051,0.25,0.25,2.36,75.58,4.689,7.55,NA
"162","2021/09/02","10:08:38",-0.5176,30.373,34.259,57.651,51556.853,1021.041,21.043,0.24,0.24,2.49,75.54,4.687,7.53,NA
"163","2021/09/02","10:08:38",NA,30.376,34.257,57.651,51553.889,1021.039,21.041,0.25,0.25,2.4,75.59,4.69,7.54,NA
"164","2021/09/02","10:08:38",-0.5176,30.37,34.26,57.65,51558.631,1021.043,21.045,0.25,0.25,2.49,75.66,4.694,7.53,NA
"165","2021/09/02","10:08:38",NA,30.363,34.265,57.65,51565.892,1021.049,21.051,0.25,0.25,2.59,75.66,4.694,7.54,NA
"166","2021/09/02","10:08:38",-0.5176,30.365,34.266,57.652,51566.162,1021.049,21.051,0.25,0.25,2.62,75.62,4.692,7.54,NA
"167","2021/09/02","10:08:38",-0.5176,30.372,34.262,57.653,51560.281,1021.043,21.046,0.25,0.25,2.55,75.59,4.69,7.55,NA
"168","2021/09/02","10:08:38",-0.5176,30.37,34.262,57.653,51561.243,1021.044,21.047,0.25,0.25,2.49,75.58,4.69,7.54,NA
"169","2021/09/02","10:08:38",-0.5176,30.361,34.272,57.658,51575.045,1021.055,21.057,0.24,0.24,2.4,75.59,4.69,7.53,NA
"170","2021/09/02","10:08:39",-0.5176,30.352,34.279,57.658,51584.401,1021.063,21.065,0.26,0.26,2.35,75.59,4.69,7.55,NA
"171","2021/09/02","10:08:39",NA,30.355,34.277,57.659,51582.76,1021.061,21.063,0.25,0.25,2.36,75.58,4.69,7.55,NA
"172","2021/09/02","10:08:39",-0.5176,30.362,34.273,57.661,51576.131,1021.055,21.057,0.25,0.25,2.38,75.54,4.687,7.55,NA
"173","2021/09/02","10:08:39",-0.5176,30.363,34.275,57.664,51578.115,1021.056,21.058,0.27,0.27,2.35,75.6,4.691,7.55,NA
"174","2021/09/02","10:08:39",-0.5176,30.36,34.277,57.665,51582.181,1021.059,21.061,0.27,0.27,2.43,75.63,4.693,7.54,NA
"175","2021/09/02","10:08:39",-0.5176,30.358,34.28,57.666,51585.467,1021.062,21.064,0.26,0.26,2.48,75.64,4.694,7.53,NA
"176","2021/09/02","10:08:39",-0.5176,30.357,34.282,57.669,51589.174,1021.064,21.066,0.27,0.27,2.49,75.68,4.696,7.54,NA
"177","2021/09/02","10:08:39",NA,30.357,34.282,57.669,51588.924,1021.064,21.066,0.28,0.28,2.4,75.62,4.692,7.54,NA
"178","2021/09/02","10:08:39",-0.5176,30.36,34.28,57.669,51586.104,1021.061,21.064,0.27,0.27,2.33,75.59,4.69,7.54,NA
"179","2021/09/02","10:08:39",-0.5176,30.369,34.275,57.67,51578.411,1021.054,21.057,0.27,0.27,2.26,75.49,4.684,7.53,NA
"180","2021/09/02","10:08:40",-0.5176,30.376,34.269,57.67,51570.049,1021.047,21.05,0.27,0.27,2.28,75.49,4.685,7.54,NA
"181","2021/09/02","10:08:40",-0.5176,30.382,34.266,57.67,51564.968,1021.043,21.045,0.26,0.26,2.28,75.57,4.69,7.55,NA
"182","2021/09/02","10:08:40",-0.5176,30.384,34.266,57.673,51564.816,1021.042,21.044,0.26,0.26,2.29,75.51,4.686,7.54,NA
"183","2021/09/02","10:08:40",-0.5176,30.385,34.265,57.672,51563.546,1021.041,21.044,0.27,0.27,2.33,75.51,4.685,7.54,NA
"184","2021/09/02","10:08:40",-0.5176,30.384,34.267,57.675,51566.739,1021.043,21.045,0.26,0.26,2.36,75.57,4.689,7.54,NA
"185","2021/09/02","10:08:40",-0.5176,30.385,34.267,57.675,51566.242,1021.043,21.045,0.27,0.27,2.43,75.51,4.685,7.54,NA
"186","2021/09/02","10:08:40",-0.5176,30.385,34.266,57.674,51565.038,1021.042,21.044,0.28,0.28,2.39,75.52,4.686,7.55,NA
"187","2021/09/02","10:08:40",-0.5176,30.384,34.267,57.674,51566.013,1021.043,21.045,0.28,0.28,2.42,75.5,4.685,7.54,NA
"188","2021/09/02","10:08:40",-0.5176,30.381,34.268,57.672,51567.473,1021.045,21.047,0.25,0.25,2.53,75.54,4.687,7.53,NA
"189","2021/09/02","10:08:40",-0.5176,30.379,34.268,57.67,51568.051,1021.046,21.048,0.24,0.24,2.4,75.53,4.687,7.54,NA
"190","2021/09/02","10:08:41",-0.5176,30.38,34.268,57.672,51568.617,1021.046,21.048,0.27,0.27,2.43,75.59,4.69,7.54,NA
