//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=150       
StartTime=2021/09/02 11:20:22
EndTime=2021/09/02 11:20:36
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,11:20:23,-0.5764,31.103,25.121,44.276,39035.350,1013.968,13.971,0.34,0.34,1.92,108.74,7.006,7.48,
2021/09/02,11:20:23,-0.5764,31.100,25.126,44.283,39043.091,1013.973,13.976,0.34,0.34,1.91,108.89,7.016,7.48,
2021/09/02,11:20:23,-0.5961,31.094,25.131,44.287,39050.891,1013.979,13.982,0.33,0.33,1.86,108.82,7.012,7.48,
2021/09/02,11:20:24,-0.5568,31.116,25.120,44.286,39034.452,1013.964,13.966,0.33,0.33,1.91,108.87,7.014,7.47,
2021/09/02,11:20:24,-0.5961,31.128,25.114,44.286,39024.816,1013.955,13.957,0.33,0.33,1.89,108.83,7.012,7.48,
2021/09/02,11:20:24,-0.5764,31.128,25.119,44.294,39032.145,1013.959,13.961,0.34,0.34,1.92,108.70,7.002,7.48,
2021/09/02,11:20:24,-0.5764,31.124,25.120,44.292,39033.485,1013.961,13.963,0.34,0.34,1.96,108.64,6.998,7.47,
2021/09/02,11:20:24,-0.5568,31.125,25.118,44.290,39030.785,1013.959,13.961,0.34,0.34,1.89,108.83,7.010,7.50,
2021/09/02,11:20:24,-0.5764,31.126,25.103,44.266,39009.138,1013.947,13.949,0.33,0.33,1.88,108.92,7.017,7.49,
2021/09/02,11:20:24,-0.5961,31.113,25.116,44.277,39027.650,1013.961,13.963,0.34,0.34,1.95,108.98,7.020,7.49,
2021/09/02,11:20:24,-0.5764,31.094,25.130,44.284,39048.948,1013.978,13.981,0.33,0.33,1.89,108.95,7.017,7.51,
2021/09/02,11:20:24,-0.5764,31.077,25.132,44.273,39052.620,1013.986,13.988,0.32,0.32,1.85,109.04,7.023,7.49,
2021/09/02,11:20:24,-0.5764,31.070,25.136,44.275,39058.942,1013.991,13.993,0.33,0.33,1.96,109.25,7.036,7.50,
2021/09/02,11:20:25,-0.5764,31.078,25.135,44.279,39056.831,1013.987,13.990,0.33,0.33,1.93,109.21,7.034,7.51,
2021/09/02,11:20:25,-0.5764,31.085,25.138,44.289,39059.824,1013.987,13.989,0.31,0.31,1.95,109.18,7.033,7.51,
2021/09/02,11:20:25,-0.5764,31.093,25.139,44.297,39061.620,1013.985,13.988,0.33,0.33,1.98,109.25,7.037,7.50,
2021/09/02,11:20:25,-0.5764,31.085,25.150,44.309,39077.215,1013.996,13.999,0.32,0.32,1.91,109.28,7.038,7.50,
2021/09/02,11:20:25,-0.5764,31.064,25.163,44.313,39097.018,1014.013,14.016,0.34,0.34,1.89,109.44,7.045,7.51,
2021/09/02,11:20:25,-0.5764,31.056,25.155,44.292,39084.987,1014.009,14.012,0.31,0.31,1.99,109.29,7.032,7.51,
2021/09/02,11:20:25,-0.5764,31.061,25.127,44.253,39046.400,1013.987,13.990,0.33,0.33,2.01,109.15,7.022,7.51,
2021/09/02,11:20:25,-0.5764,31.064,25.127,44.255,39046.435,1013.986,13.989,0.32,0.32,1.99,109.05,7.015,7.51,
2021/09/02,11:20:25,-0.5764,31.067,25.127,44.257,39045.457,1013.985,13.987,0.31,0.31,1.95,109.01,7.012,7.51,
2021/09/02,11:20:25,-0.5764,31.082,25.134,44.281,39055.376,1013.986,13.988,0.31,0.31,1.89,108.94,7.008,7.52,
2021/09/02,11:20:26,-0.5764,31.107,25.119,44.277,39032.913,1013.966,13.968,0.31,0.31,1.85,109.14,7.021,7.53,
2021/09/02,11:20:26,-0.5764,31.107,25.122,44.282,39036.597,1013.967,13.970,0.32,0.32,1.86,109.20,7.024,7.51,
2021/09/02,11:20:26,-0.5764,31.098,25.131,44.290,39050.552,1013.978,13.980,0.34,0.34,1.91,109.19,7.022,7.51,
2021/09/02,11:20:26,-0.5764,31.099,25.136,44.298,39057.244,1013.981,13.984,0.34,0.34,1.98,109.14,7.018,7.53,
2021/09/02,11:20:26,-0.5764,31.098,25.148,44.316,39073.675,1013.990,13.993,0.33,0.33,1.92,109.10,7.016,7.49,
2021/09/02,11:20:26,-0.5764,31.095,25.151,44.319,39078.377,1013.994,13.996,0.33,0.33,1.93,109.20,7.023,7.53,
2021/09/02,11:20:26,-0.5764,31.089,25.151,44.314,39078.522,1013.996,13.998,0.32,0.32,1.91,109.31,7.032,7.52,
2021/09/02,11:20:26,-0.5568,31.079,25.141,44.289,39064.658,1013.991,13.994,0.32,0.32,1.92,109.31,7.033,7.53,
2021/09/02,11:20:26,-0.5764,31.078,25.157,44.314,39086.873,1014.003,14.006,0.33,0.33,2.01,109.20,7.025,7.54,
2021/09/02,11:20:26,-0.5764,31.078,25.170,44.335,39105.749,1014.013,14.016,0.33,0.33,2.08,109.26,7.029,7.52,
2021/09/02,11:20:27,-0.5764,31.076,25.167,44.328,39101.292,1014.012,14.014,0.34,0.34,2.22,109.29,7.031,7.53,
2021/09/02,11:20:27,-0.5764,31.074,25.154,44.306,39083.102,1014.003,14.005,0.32,0.32,2.05,109.12,7.020,7.52,
2021/09/02,11:20:27,-0.5764,31.071,25.156,44.306,39085.638,1014.005,14.007,0.31,0.31,1.88,109.18,7.025,7.51,
2021/09/02,11:20:27,-0.5764,31.067,25.172,44.329,39108.466,1014.018,14.021,0.31,0.31,1.86,109.29,7.030,7.54,
2021/09/02,11:20:27,-0.5764,31.071,25.149,44.295,39075.954,1014.000,14.002,0.32,0.32,1.82,109.32,7.032,7.51,
2021/09/02,11:20:27,-0.5961,31.078,25.109,44.238,39020.408,1013.968,13.971,0.33,0.33,1.75,109.44,7.041,7.54,
2021/09/02,11:20:27,-0.5764,31.170,25.074,44.255,38966.456,1013.911,13.913,0.32,0.32,1.76,109.38,7.041,7.53,
2021/09/02,11:20:27,-0.5764,31.205,25.055,44.254,38938.364,1013.884,13.887,0.30,0.30,1.82,109.25,7.034,7.53,
2021/09/02,11:20:27,-0.5764,31.180,25.076,44.266,38968.711,1013.909,13.911,0.29,0.29,1.79,109.30,7.037,7.54,
2021/09/02,11:20:27,-0.5764,31.154,25.061,44.222,38948.973,1013.906,13.909,0.33,0.33,1.86,109.36,7.041,7.53,
2021/09/02,11:20:28,-0.5764,31.097,25.056,44.170,38945.536,1013.922,13.925,0.34,0.34,1.93,109.10,7.023,7.53,
2021/09/02,11:20:28,-0.5372,31.078,25.074,44.183,38971.785,1013.942,13.945,0.29,0.29,1.85,109.15,7.026,7.53,
2021/09/02,11:20:28,-0.5764,31.105,25.072,44.200,38966.655,1013.931,13.933,0.33,0.33,1.88,109.20,7.030,7.52,
2021/09/02,11:20:28,-0.5568,31.121,25.086,44.237,38986.342,1013.936,13.939,0.34,0.34,1.92,109.24,7.032,7.55,
2021/09/02,11:20:28,-0.5568,31.122,25.092,44.247,38994.698,1013.941,13.943,0.32,0.32,2.02,109.19,7.030,7.55,
2021/09/02,11:20:28,-0.5568,31.113,25.078,44.217,38975.152,1013.933,13.935,0.31,0.31,1.91,109.21,7.032,7.53,
2021/09/02,11:20:28,-0.5568,31.112,25.071,44.204,38965.093,1013.928,13.931,0.31,0.31,1.86,109.35,7.041,7.53,
2021/09/02,11:20:28,-0.5568,31.108,25.071,44.201,38965.572,1013.930,13.932,0.31,0.31,1.88,109.33,7.039,7.54,
2021/09/02,11:20:28,-0.5568,31.109,25.075,44.209,38971.401,1013.932,13.935,0.30,0.30,1.88,109.23,7.032,7.55,
2021/09/02,11:20:28,-0.5568,31.114,25.083,44.225,38981.965,1013.936,13.939,0.30,0.30,1.78,109.22,7.031,7.54,
2021/09/02,11:20:29,-0.5568,31.111,25.091,44.235,38992.980,1013.943,13.946,0.33,0.33,1.81,109.15,7.025,7.54,
2021/09/02,11:20:29,-0.5764,31.112,25.090,44.235,38992.060,1013.942,13.945,0.32,0.32,1.82,109.20,7.029,7.54,
2021/09/02,11:20:29,-0.5568,31.145,25.061,44.216,38950.356,1013.910,13.912,0.33,0.33,1.81,109.17,7.028,7.53,
2021/09/02,11:20:29,-0.5568,31.215,25.026,44.215,38897.069,1013.860,13.862,0.34,0.34,1.81,109.17,7.030,7.55,
2021/09/02,11:20:29,-0.5568,31.241,25.020,44.227,38887.444,1013.846,13.849,0.32,0.32,2.22,109.34,7.042,7.52,
2021/09/02,11:20:29,-0.5568,31.250,25.022,44.237,38889.831,1013.845,13.847,0.34,0.34,2.13,109.50,7.052,7.53,
2021/09/02,11:20:29,-0.5568,31.245,25.030,44.247,38902.242,1013.853,13.855,0.32,0.32,1.98,109.52,7.053,7.51,
2021/09/02,11:20:29,-0.5568,31.206,25.049,44.245,38929.609,1013.880,13.882,0.30,0.30,1.95,109.51,7.050,7.53,
2021/09/02,11:20:29,-0.5568,31.163,25.065,44.236,38954.017,1013.906,13.909,0.29,0.29,1.93,109.51,7.051,7.54,
2021/09/02,11:20:29,-0.5372,31.141,25.077,44.238,38972.584,1013.923,13.925,0.29,0.29,1.91,109.59,7.056,7.55,
2021/09/02,11:20:30,-0.5568,31.131,25.086,44.244,38985.357,1013.933,13.935,0.29,0.29,1.91,109.66,7.061,7.53,
2021/09/02,11:20:30,-0.5568,31.133,25.090,44.253,38991.509,1013.935,13.938,0.29,0.29,1.85,109.84,7.072,7.55,
2021/09/02,11:20:30,-0.5568,31.141,25.089,44.256,38988.674,1013.931,13.934,0.31,0.31,1.78,109.88,7.075,7.53,
2021/09/02,11:20:30,-0.5568,31.152,25.089,44.265,38988.818,1013.928,13.931,0.32,0.32,1.81,109.86,7.073,7.55,
2021/09/02,11:20:30,-0.5764,31.157,25.088,44.269,38987.632,1013.926,13.928,0.31,0.31,1.83,109.93,7.078,7.54,
2021/09/02,11:20:30,-0.5568,31.155,25.093,44.275,38994.576,1013.930,13.933,0.31,0.31,1.85,109.86,7.073,7.55,
2021/09/02,11:20:30,-0.5568,31.151,25.096,44.275,38997.866,1013.933,13.936,0.32,0.32,1.85,109.81,7.071,7.54,
2021/09/02,11:20:30,-0.5568,31.149,25.094,44.272,38996.462,1013.933,13.936,0.31,0.31,1.81,109.70,7.064,7.55,
2021/09/02,11:20:30,-0.5568,31.149,25.095,44.273,38997.906,1013.934,13.936,0.31,0.31,1.79,109.56,7.055,7.54,
2021/09/02,11:20:30,-0.5568,31.152,25.094,44.275,38996.332,1013.932,13.934,0.30,0.30,1.83,109.78,7.069,7.53,
2021/09/02,11:20:31,-0.5568,31.159,25.090,44.272,38989.582,1013.926,13.929,0.31,0.31,1.83,109.58,7.056,7.52,
2021/09/02,11:20:31,-0.5568,31.169,25.084,44.272,38981.347,1013.919,13.921,0.31,0.31,1.85,109.73,7.068,7.54,
2021/09/02,11:20:31,-0.5372,31.170,25.091,44.284,38991.052,1013.924,13.926,0.29,0.29,1.91,109.72,7.068,7.53,
2021/09/02,11:20:31,-0.5568,31.167,25.092,44.283,38992.359,1013.925,13.928,0.31,0.31,1.91,109.85,7.078,7.54,
2021/09/02,11:20:31,-0.5568,31.174,25.084,44.275,38980.414,1013.917,13.919,0.30,0.30,1.86,109.79,7.075,7.54,
2021/09/02,11:20:31,-0.5568,31.163,25.089,44.274,38987.782,1013.924,13.927,0.30,0.30,1.82,109.90,7.083,7.53,
2021/09/02,11:20:31,-0.5764,31.157,25.095,44.279,38996.774,1013.931,13.933,0.31,0.31,1.76,109.76,7.073,7.53,
2021/09/02,11:20:31,-0.5568,31.170,25.094,44.288,38994.521,1013.925,13.928,0.31,0.31,1.75,109.86,7.078,7.54,
2021/09/02,11:20:31,-0.5764,31.176,25.090,44.286,38988.762,1013.921,13.923,0.29,0.29,1.71,109.88,7.078,7.54,
2021/09/02,11:20:31,-0.5568,31.178,25.091,44.290,38990.890,1013.921,13.924,0.31,0.31,1.76,109.88,7.077,7.53,
2021/09/02,11:20:32,-0.5568,31.174,25.085,44.277,38982.104,1013.918,13.920,0.34,0.34,1.81,109.81,7.072,7.52,
2021/09/02,11:20:32,-0.5568,31.178,25.078,44.269,38972.351,1013.911,13.914,0.31,0.31,1.88,109.65,7.061,7.54,
2021/09/02,11:20:32,-0.5372,31.173,25.081,44.269,38976.358,1013.915,13.917,0.30,0.30,2.48,109.72,7.065,7.54,
2021/09/02,11:20:32,-0.5568,31.181,25.078,44.272,38972.522,1013.910,13.913,0.31,0.31,3.03,109.64,7.059,7.54,
2021/09/02,11:20:32,-0.5568,31.188,25.076,44.274,38969.339,1013.906,13.909,0.31,0.31,2.50,109.77,7.069,7.54,
2021/09/02,11:20:32,-0.5568,31.193,25.071,44.270,38961.821,1013.901,13.903,0.29,0.29,2.25,109.83,7.074,7.54,
2021/09/02,11:20:32,-0.5568,31.202,25.069,44.274,38958.581,1013.896,13.899,0.32,0.32,1.93,109.85,7.076,7.54,
2021/09/02,11:20:32,-0.5568,31.200,25.069,44.273,38958.574,1013.897,13.899,0.30,0.30,1.81,109.96,7.083,7.53,
2021/09/02,11:20:32,-0.5372,31.195,25.074,44.276,38965.392,1013.902,13.905,0.31,0.31,1.85,109.86,7.077,7.54,
2021/09/02,11:20:32,-0.5568,31.191,25.074,44.274,38966.141,1013.904,13.906,0.29,0.29,1.89,109.87,7.078,7.51,
2021/09/02,11:20:33,-0.5568,31.186,25.071,44.265,38962.631,1013.904,13.906,0.30,0.30,1.92,110.05,7.089,7.54,
2021/09/02,11:20:33,-0.5568,31.186,25.075,44.271,38967.273,1013.906,13.908,0.31,0.31,1.92,110.02,7.087,7.53,
2021/09/02,11:20:33,-0.5372,31.191,25.075,44.275,38967.533,1013.905,13.907,0.30,0.30,1.86,110.05,7.089,7.54,
2021/09/02,11:20:33,-0.5568,31.195,25.075,44.278,38966.864,1013.903,13.905,0.29,0.29,1.82,109.95,7.082,7.54,
2021/09/02,11:20:33,-0.5568,31.196,25.078,44.284,38971.715,1013.905,13.908,0.29,0.29,1.76,109.94,7.081,7.54,
2021/09/02,11:20:33,-0.5568,31.196,25.082,44.289,38976.461,1013.908,13.910,0.30,0.30,1.82,109.97,7.081,7.54,
2021/09/02,11:20:33,-0.5568,31.195,25.084,44.292,38980.026,1013.910,13.912,0.31,0.31,1.82,109.89,7.075,7.54,
2021/09/02,11:20:33,-0.5568,31.192,25.088,44.296,38985.072,1013.913,13.916,0.30,0.30,1.82,109.81,7.069,7.53,
2021/09/02,11:20:33,-0.5568,31.187,25.083,44.285,38978.936,1013.912,13.914,0.32,0.32,1.81,109.87,7.075,7.54,
2021/09/02,11:20:33,-0.5568,31.193,25.076,44.277,38967.935,1013.904,13.907,0.31,0.31,1.76,109.89,7.077,7.54,
2021/09/02,11:20:34,-0.5568,31.186,25.073,44.268,38965.250,1013.905,13.907,0.34,0.34,1.76,109.85,7.075,7.54,
2021/09/02,11:20:34,-0.5568,31.173,25.080,44.268,38974.901,1013.914,13.917,0.30,0.30,1.76,109.79,7.070,7.53,
2021/09/02,11:20:34,-0.5568,31.164,25.089,44.275,38987.924,1013.924,13.926,0.31,0.31,1.82,109.77,7.069,7.54,
2021/09/02,11:20:34,-0.5568,31.161,25.096,44.284,38997.651,1013.930,13.932,0.32,0.32,1.78,109.74,7.067,7.54,
2021/09/02,11:20:34,-0.5568,31.157,25.102,44.290,39006.412,1013.936,13.938,0.32,0.32,1.78,109.86,7.073,7.54,
2021/09/02,11:20:34,-0.5764,31.156,25.098,44.283,39001.222,1013.933,13.936,0.34,0.34,1.79,109.83,7.071,7.54,
2021/09/02,11:20:34,-0.5568,31.150,25.098,44.279,39001.881,1013.936,13.938,0.32,0.32,1.86,109.92,7.076,7.54,
2021/09/02,11:20:34,-0.5568,31.141,25.101,44.276,39006.089,1013.941,13.943,0.31,0.31,1.89,109.91,7.075,7.53,
2021/09/02,11:20:34,-0.5568,31.145,25.093,44.266,38994.133,1013.933,13.936,0.31,0.31,1.93,109.78,7.067,7.54,
2021/09/02,11:20:34,-0.5568,31.159,25.082,44.259,38978.187,1013.920,13.923,0.30,0.30,1.91,109.88,7.074,7.54,
2021/09/02,11:20:35,-0.5568,31.166,25.081,44.263,38976.433,1013.917,13.920,0.29,0.29,1.91,109.88,7.074,7.54,
2021/09/02,11:20:35,-0.5568,31.167,25.090,44.278,38988.964,1013.924,13.926,0.29,0.29,1.83,109.92,7.076,7.54,
2021/09/02,11:20:35,-0.5568,31.177,25.091,44.289,38990.131,1013.921,13.923,0.31,0.31,1.78,109.97,7.081,7.54,
2021/09/02,11:20:35,-0.5764,31.188,25.090,44.295,38987.876,1013.916,13.919,0.31,0.31,1.78,109.97,7.080,7.54,
2021/09/02,11:20:35,-0.5764,31.192,25.087,44.294,38983.951,1013.913,13.915,0.31,0.31,1.81,110.00,7.081,7.54,
2021/09/02,11:20:35,-0.5764,31.195,25.086,44.295,38981.795,1013.911,13.913,0.32,0.32,1.88,109.88,7.073,7.54,
2021/09/02,11:20:35,-0.5568,31.177,25.091,44.288,38990.096,1013.921,13.923,0.30,0.30,1.88,109.83,7.070,7.54,
2021/09/02,11:20:35,-0.5568,31.145,25.098,44.273,39001.054,1013.937,13.939,0.29,0.29,1.86,109.97,7.081,7.54,
2021/09/02,11:20:35,-0.5568,31.134,25.103,44.274,39009.548,1013.945,13.947,0.28,0.28,1.85,109.96,7.082,7.53,
2021/09/02,11:20:35,-0.5568,31.142,25.102,44.278,39007.593,1013.941,13.944,0.29,0.29,1.81,109.88,7.079,7.54,
2021/09/02,11:20:36,-0.5568,31.152,25.092,44.270,38992.501,1013.930,13.932,0.31,0.31,1.73,109.89,7.080,7.54,
2021/09/02,11:20:36,-0.5568,31.165,25.090,44.277,38989.063,1013.924,13.927,0.30,0.30,1.69,109.92,7.083,7.54,
2021/09/02,11:20:36,-0.5568,31.173,25.090,44.284,38989.001,1013.922,13.924,0.30,0.30,1.69,109.93,7.085,7.54,
2021/09/02,11:20:36,-0.5568,31.158,25.099,44.286,39002.071,1013.933,13.936,0.30,0.30,1.73,109.90,7.082,7.54,
2021/09/02,11:20:36,-0.5568,31.157,25.101,44.289,39005.881,1013.936,13.938,0.30,0.30,1.79,110.05,7.092,7.54,
2021/09/02,11:20:36,-0.5568,31.152,25.115,44.308,39025.706,1013.948,13.950,0.31,0.31,1.76,109.77,7.074,7.54,
2021/09/02,11:20:36,-0.5764,31.136,25.114,44.291,39023.940,1013.952,13.954,0.31,0.31,1.75,109.75,7.074,7.53,
2021/09/02,11:20:36,-0.5764,31.130,25.126,44.307,39041.472,1013.963,13.965,0.30,0.30,1.75,109.67,7.067,7.53,
2021/09/02,11:20:36,-0.5764,31.136,25.126,44.311,39040.667,1013.961,13.963,0.31,0.31,1.69,109.77,7.074,7.53,
2021/09/02,11:20:36,-0.5961,31.137,25.090,44.256,38991.514,1013.934,13.937,0.31,0.31,1.66,109.72,7.071,7.53,
