//Infinity SDlogger
//Ver0.33
[Head]
SondeName=ASTD152-ALC-R02
SondeNo=0264
SensorType=D0D1T1C1C2K0U3O0TOB0
Channel=10
DelayTime=0
PreHeat=5000
MeasMode=0
BurstTime=1
BurstCnt=1
Interval=100
SampleCnt=530       
StartTime=2021/09/02 08:33:48
EndTime=2021/09/02 08:34:40
DepAdjRho=1.0250
ECA=0
ECB=1
ECDeg=25
ECCoef=0.022
CHLA=0
CHLB=1
CoefDate=2018/09/14
Ch1=-5.961372e-01,+1.973071e-04,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch2=0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch3=-5.407705e+00,+1.068870e-03,-1.252488e-08,+2.881406e-13,-3.487612e-18,+2.526831e-23,+0.000000e+00,+0.000000e+00,
Ch4=+2.693202e-02,+3.729464e+01,+6.225620e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch5=0.000000000e00,1.0000000000000,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
Ch6=-5.052272e+00,+7.654957e-03,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch7=-9.188115e+00,+1.410404e-02,+8.214787e-08,-3.744463e-14,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,
Ch8=-4.257055e+01,+2.166971e+06,-5.303950e+03,+1.189900e-02,+4.000000e-03,+1.082000e-04,-1.197542779128,1.0235408368619,
Ch9=-5.589018e+00,+1.068669e-03,-1.261244e-08,+2.910993e-13,-3.523354e-18,+2.534095e-23,+0.000000e+00,+0.000000e+00,
Ch10=0.000000000e00,3.484000000e-03,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,0.000000000e00,
BuzzerEN=0
BuzzerInterval=1
COMMENT= 
SensorType2=06070303000202020302
BuzzerNumber=1
DepM=0
CondDepB=0
FilmNo=175120BA
[Item]
日付情報,時刻情報,深度 [m],水温 [℃],塩分 [ ],電導度 [mS/cm],EC25 [μS/cm],Density [kg/m^3],σT [ ],Chl-Flu. [ppb],Chl-a [μg/l],濁度中ﾚﾝｼﾞ [FTU],DO [%],DO [mg/l],電池電圧 [V],
2021/09/02,08:33:49,-0.5764,28.549,0.028,0.047,43.569,996.097,-3.901,0.07,0.07,3.50,95.63,7.345,7.47,
2021/09/02,08:33:49,-0.5568,28.557,0.028,0.047,43.562,996.094,-3.903,0.05,0.05,4.37,95.50,7.335,7.48,
2021/09/02,08:33:49,-0.5764,28.575,0.028,0.047,43.651,996.089,-3.908,0.10,0.10,4.68,95.46,7.333,7.48,
2021/09/02,08:33:50,-0.5764,28.595,0.028,0.047,43.476,996.083,-3.914,0.08,0.08,4.09,95.35,7.324,7.48,
2021/09/02,08:33:50,-0.5764,28.612,0.028,0.047,43.488,996.078,-3.919,0.08,0.08,3.12,95.52,7.338,7.49,
2021/09/02,08:33:50,-0.5764,28.628,0.028,0.047,43.673,996.074,-3.924,0.02,0.02,2.70,95.55,7.341,7.48,
2021/09/02,08:33:50,-0.5568,28.644,0.028,0.047,43.454,996.069,-3.928,0.02,0.02,2.57,95.73,7.355,7.51,
2021/09/02,08:33:50,-0.5568,28.653,0.028,0.047,43.540,996.066,-3.931,0.04,0.04,2.53,95.65,7.348,7.48,
2021/09/02,08:33:50,-0.5568,28.657,0.028,0.047,43.296,996.065,-3.932,0.00,0.00,2.48,95.63,7.346,7.50,
2021/09/02,08:33:50,-0.5568,28.658,0.028,0.047,43.714,996.065,-3.932,0.04,0.04,2.43,95.79,7.357,7.48,
2021/09/02,08:33:50,-0.5764,28.661,0.028,0.047,43.648,996.064,-3.933,0.03,0.03,2.43,95.66,7.347,7.49,
2021/09/02,08:33:50,-0.5764,28.663,0.028,0.047,43.715,996.063,-3.934,-0.02,-0.02,2.50,95.67,7.347,7.49,
2021/09/02,08:33:50,-0.5764,28.669,0.028,0.047,43.478,996.062,-3.936,-0.01,-0.01,2.57,95.64,7.344,7.49,
2021/09/02,08:33:51,-0.5568,28.675,0.028,0.047,43.237,996.060,-3.938,0.01,0.01,2.55,95.64,7.343,7.51,
2021/09/02,08:33:51,-0.5568,28.677,0.028,0.047,43.392,996.059,-3.938,-0.01,-0.01,2.60,95.64,7.343,7.51,
2021/09/02,08:33:51,-0.5568,28.681,0.028,0.047,43.790,996.059,-3.939,-0.01,-0.01,2.53,95.57,7.338,7.51,
2021/09/02,08:33:51,-0.5568,28.681,0.028,0.047,43.393,996.058,-3.939,0.02,0.02,2.48,95.56,7.339,7.50,
2021/09/02,08:33:51,-0.5764,28.684,0.028,0.047,43.790,996.058,-3.940,0.01,0.01,2.45,95.58,7.341,7.51,
2021/09/02,08:33:51,-0.5764,28.676,0.028,0.047,43.498,996.060,-3.938,0.01,0.01,2.46,95.59,7.342,7.51,
2021/09/02,08:33:51,-0.5568,28.659,0.028,0.047,43.116,996.065,-3.933,0.02,0.02,2.48,95.54,7.337,7.51,
2021/09/02,08:33:51,-0.5568,28.652,0.028,0.047,43.413,996.067,-3.931,0.02,0.02,2.43,95.38,7.326,7.49,
2021/09/02,08:33:51,-0.5764,28.652,0.028,0.047,43.482,996.067,-3.931,0.01,0.01,2.45,95.56,7.342,7.51,
2021/09/02,08:33:51,-0.5568,28.652,0.028,0.047,43.683,996.067,-3.931,0.01,0.01,2.45,95.63,7.348,7.53,
2021/09/02,08:33:52,-0.5764,28.649,0.028,0.047,43.383,996.068,-3.930,-0.02,-0.02,2.45,95.52,7.341,7.52,
2021/09/02,08:33:52,-0.5764,28.639,0.028,0.047,43.192,996.070,-3.927,-0.03,-0.03,2.46,95.46,7.335,7.51,
2021/09/02,08:33:52,-0.5764,28.631,0.028,0.047,43.283,996.073,-3.925,-0.02,-0.02,2.46,95.45,7.333,7.52,
2021/09/02,08:33:52,-0.5568,28.627,0.028,0.047,43.544,996.074,-3.924,0.02,0.02,2.52,95.51,7.336,7.51,
2021/09/02,08:33:52,-0.5568,28.622,0.028,0.047,43.437,996.076,-3.922,0.01,0.01,2.49,95.49,7.335,7.50,
2021/09/02,08:33:52,-0.5764,28.616,0.028,0.047,43.687,996.077,-3.920,0.01,0.01,2.50,95.43,7.330,7.52,
2021/09/02,08:33:52,-0.5764,28.609,0.028,0.047,43.515,996.079,-3.918,0.02,0.02,2.49,95.49,7.335,7.51,
2021/09/02,08:33:52,-0.5764,28.601,0.028,0.047,43.532,996.081,-3.916,0.01,0.01,2.53,95.60,7.346,7.52,
2021/09/02,08:33:52,-0.5764,28.600,0.028,0.047,43.418,996.082,-3.916,0.00,0.00,2.82,95.73,7.355,7.52,
2021/09/02,08:33:52,-0.5764,28.599,0.028,0.047,43.666,996.082,-3.915,0.00,0.00,2.80,95.65,7.348,7.54,
2021/09/02,08:33:53,-0.5568,28.597,0.028,0.047,43.502,996.083,-3.915,-0.01,-0.01,2.50,95.64,7.351,7.53,
2021/09/02,08:33:53,-0.5568,28.592,0.028,0.047,43.423,996.084,-3.913,0.02,0.02,2.43,95.74,7.363,7.52,
2021/09/02,08:33:53,-0.5568,28.587,0.028,0.047,43.455,996.086,-3.912,0.02,0.02,2.42,95.68,7.361,7.53,
2021/09/02,08:33:53,-0.5764,28.586,0.028,0.047,43.482,996.086,-3.912,0.00,0.00,2.40,95.69,7.361,7.53,
2021/09/02,08:33:53,-0.5764,28.588,0.028,0.047,43.648,996.085,-3.912,0.00,0.00,2.40,95.64,7.356,7.52,
2021/09/02,08:33:53,-0.5764,28.591,0.028,0.047,43.777,996.084,-3.913,0.02,0.02,2.40,95.56,7.349,7.51,
2021/09/02,08:33:53,-0.5764,28.594,0.028,0.047,43.843,996.083,-3.914,0.02,0.02,2.43,95.56,7.348,7.54,
2021/09/02,08:33:53,-0.5764,28.591,0.028,0.047,43.613,996.084,-3.913,0.00,0.00,2.43,95.61,7.350,7.53,
2021/09/02,08:33:53,-0.5764,28.588,0.028,0.047,43.470,996.085,-3.912,0.00,0.00,2.46,95.62,7.349,7.54,
2021/09/02,08:33:53,-0.5568,28.581,0.028,0.047,43.416,996.087,-3.910,-0.02,-0.02,2.45,95.52,7.341,7.52,
2021/09/02,08:33:54,-0.5764,28.576,0.028,0.047,43.794,996.089,-3.909,0.00,0.00,2.48,95.66,7.351,7.53,
2021/09/02,08:33:54,-0.5568,28.577,0.028,0.047,43.328,996.088,-3.909,0.01,0.01,2.49,95.63,7.348,7.54,
2021/09/02,08:33:54,-0.5764,28.584,0.028,0.047,43.213,996.086,-3.911,0.01,0.01,2.45,95.61,7.347,7.53,
2021/09/02,08:33:54,-0.5764,28.590,0.028,0.047,43.511,996.085,-3.913,0.00,0.00,2.48,95.54,7.341,7.53,
2021/09/02,08:33:54,-0.5568,28.585,0.028,0.047,43.668,996.086,-3.911,0.00,0.00,2.62,95.52,7.342,7.53,
2021/09/02,08:33:54,-0.5568,28.579,0.028,0.047,43.506,996.088,-3.910,0.02,0.02,2.55,95.54,7.343,7.54,
2021/09/02,08:33:54,-0.5764,28.578,0.028,0.047,43.667,996.088,-3.909,0.00,0.00,2.46,95.51,7.340,7.53,
2021/09/02,08:33:54,-0.5764,28.582,0.028,0.047,43.587,996.087,-3.910,0.00,0.00,2.50,95.58,7.344,7.54,
2021/09/02,08:33:54,-0.5764,28.585,0.028,0.047,43.386,996.086,-3.912,0.00,0.00,2.50,95.58,7.345,7.54,
2021/09/02,08:33:54,-0.5764,28.589,0.028,0.047,43.425,996.085,-3.913,0.02,0.02,2.48,95.51,7.341,7.54,
2021/09/02,08:33:55,-0.5568,28.595,0.028,0.047,43.714,996.083,-3.914,0.01,0.01,2.53,95.58,7.346,7.53,
2021/09/02,08:33:55,-0.5764,28.600,0.028,0.047,43.456,996.082,-3.916,-0.02,-0.02,2.46,95.70,7.356,7.53,
2021/09/02,08:33:55,-0.5568,28.600,0.028,0.047,43.549,996.082,-3.916,-0.02,-0.02,2.43,95.65,7.351,7.54,
2021/09/02,08:33:55,-0.5764,28.607,0.028,0.047,43.616,996.080,-3.918,-0.02,-0.02,2.42,95.52,7.340,7.53,
2021/09/02,08:33:55,-0.5764,28.612,0.028,0.047,43.676,996.078,-3.919,-0.01,-0.01,2.48,95.56,7.340,7.54,
2021/09/02,08:33:55,-0.5764,28.605,0.028,0.047,43.350,996.080,-3.917,-0.01,-0.01,2.49,95.56,7.338,7.54,
2021/09/02,08:33:55,-0.5568,28.599,0.028,0.047,43.321,996.082,-3.915,-0.02,-0.02,2.42,95.48,7.331,7.52,
2021/09/02,08:33:55,-0.5764,28.596,0.028,0.047,43.697,996.083,-3.915,-0.01,-0.01,2.40,95.43,7.327,7.54,
2021/09/02,08:33:55,-0.5568,28.591,0.028,0.047,43.566,996.084,-3.913,-0.02,-0.02,2.39,95.46,7.333,7.53,
2021/09/02,08:33:55,-0.5764,28.584,0.028,0.047,43.466,996.086,-3.911,0.01,0.01,2.48,95.50,7.337,7.53,
2021/09/02,08:33:56,-0.5568,28.587,0.028,0.047,43.596,996.086,-3.912,0.01,0.01,2.75,95.57,7.345,7.54,
2021/09/02,08:33:56,-0.5568,28.589,0.028,0.047,43.599,996.085,-3.912,0.00,0.00,3.16,95.67,7.354,7.53,
2021/09/02,08:33:56,-0.5568,28.588,0.028,0.047,43.637,996.085,-3.912,0.01,0.01,3.99,95.53,7.343,7.54,
2021/09/02,08:33:56,-0.5568,28.594,0.028,0.047,43.795,996.084,-3.914,0.00,0.00,3.64,95.55,7.345,7.54,
2021/09/02,08:33:56,-0.5568,28.607,0.028,0.047,43.424,996.080,-3.918,0.01,0.01,3.00,95.46,7.339,7.56,
2021/09/02,08:33:56,-0.5568,28.614,0.028,0.047,43.346,996.078,-3.920,0.00,0.00,2.63,95.54,7.345,7.54,
2021/09/02,08:33:56,-0.5764,28.611,0.028,0.047,43.449,996.079,-3.919,0.02,0.02,2.52,95.49,7.341,7.55,
2021/09/02,08:33:56,-0.5764,28.608,0.028,0.047,43.263,996.079,-3.918,0.01,0.01,2.45,95.55,7.346,7.54,
2021/09/02,08:33:56,-0.5568,28.610,0.028,0.047,43.432,996.079,-3.919,-0.01,-0.01,2.38,95.58,7.348,7.53,
2021/09/02,08:33:56,-0.5568,28.607,0.028,0.047,43.564,996.080,-3.918,-0.01,-0.01,2.39,95.58,7.348,7.54,
2021/09/02,08:33:57,-0.5764,28.605,0.028,0.047,43.319,996.080,-3.917,0.01,0.01,2.48,95.53,7.344,7.54,
2021/09/02,08:33:57,-0.5568,28.603,0.028,0.047,43.450,996.081,-3.917,0.02,0.02,2.80,95.41,7.334,7.53,
2021/09/02,08:33:57,-0.5568,28.602,0.028,0.047,43.553,996.081,-3.916,0.02,0.02,3.22,95.56,7.346,7.53,
2021/09/02,08:33:57,-0.5764,28.599,0.028,0.047,43.515,996.082,-3.915,0.03,0.03,3.42,95.56,7.346,7.53,
2021/09/02,08:33:57,-0.5568,28.601,0.028,0.047,43.501,996.081,-3.916,0.02,0.02,3.20,95.62,7.352,7.51,
2021/09/02,08:33:57,-0.5764,28.604,0.028,0.047,43.431,996.081,-3.917,0.02,0.02,2.95,95.69,7.358,7.54,
2021/09/02,08:33:57,-0.5568,28.605,0.028,0.047,43.093,996.080,-3.917,0.04,0.04,2.70,95.61,7.352,7.53,
2021/09/02,08:33:57,-0.5764,28.605,0.028,0.047,43.440,996.080,-3.917,0.02,0.02,2.62,95.55,7.346,7.53,
2021/09/02,08:33:57,-0.5568,28.605,0.028,0.047,43.766,996.080,-3.917,0.03,0.03,2.76,95.49,7.340,7.54,
2021/09/02,08:33:57,-0.5568,28.612,0.028,0.047,43.358,996.078,-3.919,0.04,0.04,3.02,95.53,7.344,7.54,
2021/09/02,08:33:58,-0.5568,28.617,0.028,0.047,43.613,996.077,-3.921,0.02,0.02,2.97,95.60,7.348,7.53,
2021/09/02,08:33:58,-0.5568,28.621,0.028,0.047,43.370,996.076,-3.922,0.02,0.02,2.79,95.63,7.350,7.53,
2021/09/02,08:33:58,-0.5568,28.634,0.028,0.047,43.515,996.072,-3.926,0.03,0.03,2.86,95.58,7.344,7.54,
2021/09/02,08:33:58,-0.5568,28.651,0.028,0.047,43.365,996.067,-3.931,0.05,0.05,3.00,95.62,7.347,7.54,
2021/09/02,08:33:58,-0.5568,28.668,0.028,0.047,43.450,996.062,-3.936,0.04,0.04,2.90,95.52,7.338,7.54,
2021/09/02,08:33:58,-0.5568,28.684,0.028,0.047,43.369,996.057,-3.940,0.05,0.05,2.82,95.52,7.337,7.54,
2021/09/02,08:33:58,-0.5764,28.699,0.028,0.047,43.484,996.053,-3.944,0.04,0.04,3.04,95.47,7.333,7.54,
2021/09/02,08:33:58,-0.5568,28.712,0.028,0.047,43.277,996.049,-3.948,0.05,0.05,3.22,95.42,7.330,7.55,
2021/09/02,08:33:58,-0.5568,28.725,0.028,0.047,43.229,996.045,-3.952,0.05,0.05,3.09,95.51,7.338,7.54,
2021/09/02,08:33:58,-0.5568,28.733,0.028,0.047,43.149,996.043,-3.954,0.05,0.05,2.87,95.47,7.335,7.53,
2021/09/02,08:33:59,-0.5568,28.739,0.028,0.047,43.606,996.041,-3.956,0.05,0.05,2.93,95.51,7.340,7.54,
2021/09/02,08:33:59,-0.5764,28.746,0.028,0.047,43.808,996.040,-3.958,0.05,0.05,3.19,95.59,7.346,7.54,
2021/09/02,08:33:59,-0.5568,28.747,0.028,0.047,43.385,996.039,-3.958,0.04,0.04,3.26,95.65,7.353,7.54,
2021/09/02,08:33:59,-0.5568,28.739,0.028,0.047,43.425,996.041,-3.956,0.05,0.05,2.96,95.62,7.352,7.54,
2021/09/02,08:33:59,-0.5568,28.724,0.028,0.047,43.371,996.046,-3.952,0.05,0.05,3.09,95.55,7.347,7.54,
2021/09/02,08:33:59,-0.5764,28.703,0.028,0.047,43.425,996.052,-3.946,0.05,0.05,3.29,95.61,7.352,7.54,
2021/09/02,08:33:59,-0.5568,28.687,0.028,0.047,43.472,996.056,-3.941,0.07,0.07,3.50,95.67,7.358,7.54,
2021/09/02,08:33:59,-0.5568,28.674,0.028,0.047,43.779,996.060,-3.937,0.10,0.10,3.40,95.75,7.363,7.54,
2021/09/02,08:33:59,-0.5764,28.663,0.028,0.047,43.620,996.063,-3.934,0.12,0.12,3.73,95.56,7.347,7.54,
2021/09/02,08:33:59,-0.5764,28.656,0.028,0.047,43.360,996.066,-3.932,0.09,0.09,3.77,95.53,7.344,7.54,
2021/09/02,08:34:00,-0.5568,28.644,0.028,0.047,43.370,996.069,-3.928,0.09,0.09,3.67,95.60,7.348,7.52,
2021/09/02,08:34:00,-0.5568,28.632,0.028,0.047,43.573,996.073,-3.925,0.10,0.10,3.67,95.52,7.343,7.53,
2021/09/02,08:34:00,-0.5961,28.623,0.028,0.046,43.050,996.075,-3.923,0.12,0.12,6.27,95.52,7.343,7.53,
2021/09/02,08:34:00,-0.5568,28.615,0.028,0.047,43.650,996.078,-3.920,0.24,0.24,20.37,95.61,7.351,7.55,
2021/09/02,08:34:00,-0.5568,28.611,0.028,0.047,43.291,996.078,-3.919,0.19,0.19,14.24,95.65,7.354,7.54,
2021/09/02,08:34:00,-0.5568,28.613,0.028,0.047,43.551,996.078,-3.919,0.11,0.11,5.41,95.58,7.348,7.53,
2021/09/02,08:34:00,-0.5568,28.615,0.028,0.047,43.173,996.077,-3.920,0.08,0.08,4.40,95.62,7.351,7.54,
2021/09/02,08:34:00,-0.5568,28.619,0.028,0.047,43.392,996.076,-3.921,0.07,0.07,3.20,95.51,7.343,7.54,
2021/09/02,08:34:00,-0.5764,28.620,0.028,0.047,43.390,996.076,-3.922,0.07,0.07,2.39,95.59,7.349,7.54,
2021/09/02,08:34:00,-0.5764,28.622,0.028,0.047,43.678,996.075,-3.922,0.10,0.10,2.40,95.50,7.342,7.54,
2021/09/02,08:34:01,-0.5764,28.628,0.028,0.047,43.403,996.074,-3.924,0.18,0.18,46.21,95.48,7.342,7.53,
2021/09/02,08:34:01,-0.5764,28.636,0.028,0.047,43.101,996.071,-3.926,-1.76,-1.76,1244.32,95.20,7.319,7.54,
2021/09/02,08:34:01,-0.5568,28.620,0.028,0.047,43.519,996.076,-3.921,-0.11,-0.11,525.65,95.32,7.346,7.54,
2021/09/02,08:34:01,-0.5176,28.504,9.676,17.689,16423.164,1003.309,3.312,0.70,0.70,118.64,95.70,7.011,7.55,
2021/09/02,08:34:01,-0.4979,28.458,32.242,52.722,48995.052,1020.171,20.174,0.91,0.91,29.39,95.77,6.196,7.55,
2021/09/02,08:34:01,-0.4783,28.457,30.711,50.482,46914.029,1019.023,19.025,0.94,0.94,8.48,95.83,6.255,7.55,
2021/09/02,08:34:01,-0.4587,28.452,30.680,50.433,46873.188,1019.002,19.004,0.96,0.96,3.32,95.82,6.255,7.54,
2021/09/02,08:34:01,-0.4783,28.442,30.676,50.417,46867.833,1019.002,19.004,0.96,0.96,1.91,95.65,6.244,7.53,
2021/09/02,08:34:01,-0.4783,28.452,30.660,50.403,46845.404,1018.987,18.989,0.96,0.96,1.38,95.40,6.227,7.54,
2021/09/02,08:34:01,-0.4587,28.461,30.663,50.415,46848.617,1018.986,18.988,0.95,0.95,1.17,95.15,6.210,7.54,
2021/09/02,08:34:02,-0.4587,28.466,30.675,50.438,46864.449,1018.993,18.995,0.97,0.97,1.05,94.80,6.186,7.54,
2021/09/02,08:34:02,-0.4390,28.469,30.691,50.464,46885.918,1019.004,19.006,0.97,0.97,0.97,94.56,6.170,7.54,
2021/09/02,08:34:02,-0.4390,28.478,30.671,50.444,46858.959,1018.987,18.989,0.98,0.98,0.92,93.98,6.132,7.54,
2021/09/02,08:34:02,-0.4390,28.486,30.635,50.398,46808.148,1018.957,18.959,0.96,0.96,0.91,92.96,6.066,7.54,
2021/09/02,08:34:02,-0.4390,28.491,30.602,50.356,46763.723,1018.931,18.933,0.96,0.96,0.84,91.71,5.985,7.54,
2021/09/02,08:34:02,-0.4390,28.496,30.574,50.318,46723.909,1018.908,18.909,1.00,1.00,0.82,90.30,5.894,7.54,
2021/09/02,08:34:02,-0.4390,28.498,30.554,50.291,46697.805,1018.893,18.895,1.03,1.03,0.84,88.86,5.801,7.55,
2021/09/02,08:34:02,-0.4194,28.498,30.559,50.299,46704.093,1018.896,18.898,1.05,1.05,0.85,87.19,5.691,7.54,
2021/09/02,08:34:02,-0.4194,28.500,30.552,50.289,46693.864,1018.890,18.892,1.05,1.05,0.85,85.51,5.582,7.53,
2021/09/02,08:34:02,-0.4390,28.502,30.543,50.279,46682.476,1018.883,18.885,1.04,1.04,0.90,83.75,5.467,7.53,
2021/09/02,08:34:03,-0.4390,28.513,30.542,50.287,46679.700,1018.879,18.881,1.04,1.04,0.87,82.24,5.368,7.52,
2021/09/02,08:34:03,-0.4390,28.518,30.553,50.309,46694.672,1018.885,18.887,1.03,1.03,0.82,80.96,5.284,7.54,
2021/09/02,08:34:03,-0.4390,28.524,30.551,50.311,46691.166,1018.882,18.884,1.04,1.04,0.78,79.80,5.208,7.54,
2021/09/02,08:34:03,-0.4390,28.532,30.550,50.317,46688.659,1018.878,18.880,1.06,1.06,0.80,78.75,5.139,7.54,
2021/09/02,08:34:03,-0.4194,28.533,30.550,50.317,46688.761,1018.878,18.880,1.12,1.12,0.81,77.89,5.083,7.54,
2021/09/02,08:34:03,-0.4194,28.527,30.557,50.322,46698.317,1018.885,18.887,1.11,1.11,0.91,77.06,5.028,7.54,
2021/09/02,08:34:03,-0.4194,28.524,30.552,50.312,46691.836,1018.882,18.884,1.15,1.15,0.87,76.28,4.977,7.53,
2021/09/02,08:34:03,-0.4390,28.519,30.542,50.294,46679.735,1018.877,18.879,1.16,1.16,0.88,75.73,4.941,7.54,
2021/09/02,08:34:03,-0.4194,28.516,30.547,50.298,46686.431,1018.882,18.883,1.16,1.16,0.85,75.11,4.901,7.54,
2021/09/02,08:34:03,-0.4194,28.521,30.549,50.305,46689.035,1018.882,18.883,1.15,1.15,0.88,74.71,4.875,7.55,
2021/09/02,08:34:04,-0.4194,28.524,30.549,50.309,46688.791,1018.881,18.882,1.17,1.17,0.92,74.34,4.851,7.52,
2021/09/02,08:34:04,-0.4194,28.526,30.540,50.296,46675.276,1018.873,18.874,1.19,1.19,0.94,74.08,4.834,7.54,
2021/09/02,08:34:04,-0.4194,28.523,30.539,50.292,46674.247,1018.873,18.875,1.17,1.17,0.94,73.84,4.818,7.55,
2021/09/02,08:34:04,-0.4390,28.526,30.539,50.296,46674.420,1018.872,18.874,1.14,1.14,0.94,73.68,4.808,7.53,
2021/09/02,08:34:04,-0.4194,28.521,30.550,50.307,46689.772,1018.882,18.884,1.59,1.59,0.92,73.50,4.795,7.53,
2021/09/02,08:34:04,-0.3998,28.522,30.547,50.303,46685.997,1018.880,18.881,1.23,1.23,1.00,73.36,4.785,7.55,
